Sequence number,burst index,ip of sending device,time sent (ns),time received (ns)
278,278,"192.168.2.10",437837026598767,6847347256444
278,278,"192.168.2.4",262936736227053,6847347375789
279,279,"192.168.2.4",262936736430035,6847347496949
279,279,"192.168.2.10",437837026808230,6847347616526
280,280,"192.168.2.4",262936736634664,6847347737457
280,280,"192.168.2.10",437837027015582,6847347857641
281,281,"192.168.2.4",262936736841331,6847347977441
281,281,"192.168.2.10",437837027223656,6847348098725
282,282,"192.168.2.4",262936737049423,6847348218587
282,282,"192.168.2.10",437837027432064,6847348339397
283,283,"192.168.2.4",262936737257423,6847348459397
283,283,"192.168.2.10",437837027640082,6847348579121
284,284,"192.168.2.4",262936737465498,6847348700364
284,284,"192.168.2.10",437837027849267,6847348820598
285,285,"192.168.2.4",262936737675275,6847348941625
285,285,"192.168.2.10",437837028059823,6847349062362
286,286,"192.168.2.4",262936737882072,6847349185091
286,286,"192.168.2.10",437837028265286,6847349301858
287,287,"192.168.2.4",262936738090201,6847349422216
287,287,"192.168.2.10",437837028473582,6847349542516
288,288,"192.168.2.4",262936738298812,6847349665713
288,288,"192.168.2.10",437837028681749,6847349782369
289,289,"192.168.2.4",262936738507312,6847349903411
289,289,"192.168.2.10",437837028891323,6847350023347
290,290,"192.168.2.4",262936738716294,6847350144121
290,290,"192.168.2.10",437837029098712,6847350264359
291,291,"192.168.2.4",262936738923516,6847350384336
291,291,"192.168.2.10",437837029306730,6847350504887
292,292,"192.168.2.4",262936739131794,6847350624990
292,292,"192.168.2.10",437837029515415,6847350746005
293,293,"192.168.2.4",262936739339979,6847350866391
293,293,"192.168.2.10",437837029723415,6847350985890
294,294,"192.168.2.4",262936739548849,6847351107975
294,294,"192.168.2.10",437837029932619,6847351229168
295,295,"192.168.2.4",262936739758127,6847351347284
295,295,"192.168.2.10",437837030140064,6847351467386
296,296,"192.168.2.4",262936739965516,6847351587733
296,296,"192.168.2.10",437837030348138,6847351711330
297,297,"192.168.2.4",262936740175423,6847351827999
297,297,"192.168.2.10",437837030556638,6847351948577
298,298,"192.168.2.4",262936740382349,6847352069416
298,298,"192.168.2.10",437837030764656,6847352189072
299,299,"192.168.2.4",262936740590183,6847352309889
299,299,"192.168.2.10",437837030974064,6847352429902
300,300,"192.168.2.4",262936740800183,6847352550517
300,300,"192.168.2.10",437837031181767,6847352670835
301,301,"192.168.2.4",262936741006905,6847352790703
301,301,"192.168.2.10",437837031389545,6847352911566
302,302,"192.168.2.4",262936741215368,6847353031503
302,302,"192.168.2.10",437837031598175,6847353153460
303,303,"192.168.2.4",262936741423294,6847353272480
303,303,"192.168.2.10",437837031806860,6847353392187
304,304,"192.168.2.4",262936741631868,6847353513254
304,304,"192.168.2.10",437837032018712,6847353632977
305,305,"192.168.2.4",262936741841053,6847353759039
305,305,"192.168.2.10",437837032223323,6847353873707
306,306,"192.168.2.4",262936742047979,6847353993796
306,306,"192.168.2.10",437837032431267,6847354114796
307,307,"192.168.2.4",262936742256460,6847354234828
307,307,"192.168.2.10",437837032639823,6847354355342
308,308,"192.168.2.4",262936742464627,6847354475345
308,308,"192.168.2.10",437837032848082,6847354595613
309,309,"192.168.2.4",262936742672979,6847354716132
309,309,"192.168.2.10",437837033057175,6847354836454
310,310,"192.168.2.4",262936742882368,6847354956982
310,310,"192.168.2.10",437837033264656,6847355076938
311,311,"192.168.2.4",262936743089664,6847355198451
311,311,"192.168.2.10",437837033472712,6847355317872
312,312,"192.168.2.4",262936743298109,6847355437979
312,312,"192.168.2.10",437837033681119,6847355558308
313,313,"192.168.2.4",262936743506423,6847355678474
313,313,"192.168.2.10",437837033889064,6847355801367
314,314,"192.168.2.4",262936743714812,6847355919302
315,315,"192.168.2.4",262936743923886,6847356039781
315,315,"192.168.2.10",437837034306101,6847356160546
316,316,"192.168.2.4",262936744134109,6847356281159
316,316,"192.168.2.10",437837034514841,6847356400212
317,317,"192.168.2.4",262936744339609,6847356521120
318,318,"192.168.2.4",262936744547535,6847356641437
318,318,"192.168.2.10",437837034931064,6847356761909
319,319,"192.168.2.4",262936744756053,6847356882050
319,319,"192.168.2.10",437837035140360,6847357001859
320,320,"192.168.2.4",262936744965109,6847357123052
320,320,"192.168.2.10",437837035347397,6847357243938
321,321,"192.168.2.4",262936745172646,6847357363608
322,322,"192.168.2.4",262936745381146,6847357483369
322,322,"192.168.2.10",437837035764101,6847357603603
323,323,"192.168.2.4",262936745589016,6847357724357
323,323,"192.168.2.10",437837035972490,6847357845613
324,324,"192.168.2.4",262936745797609,6847357965156
324,324,"192.168.2.10",437837036182527,6847358085150
325,325,"192.168.2.4",262936746002127,6847358204992
326,326,"192.168.2.10",437837036597638,6847358327539
326,326,"192.168.2.4",262936746231609,6847358445732
327,327,"192.168.2.4",262936746418535,6847358566595
327,327,"192.168.2.10",437837036805619,6847358686654
328,328,"192.168.2.4",262936746626090,6847358806597
328,328,"192.168.2.10",437837037013897,6847358927857
329,329,"192.168.2.4",262936746833831,6847359047655
330,330,"192.168.2.4",262936747042942,6847359168197
330,330,"192.168.2.10",437837037430730,6847359289356
331,331,"192.168.2.4",262936747250812,6847359408293
331,331,"192.168.2.10",437837037638601,6847359528953
332,332,"192.168.2.4",262936747458535,6847359649234
333,333,"192.168.2.4",262936747666868,6847359769837
333,333,"192.168.2.10",437837038055397,6847359890192
334,334,"192.168.2.4",262936747875349,6847360013105
334,334,"192.168.2.10",437837038264601,6847360130819
335,335,"192.168.2.4",262936748086442,6847360250834
335,335,"192.168.2.10",437837038472082,6847360377182
336,336,"192.168.2.4",262936748291979,6847360491493
337,337,"192.168.2.4",262936748500183,6847360611622
337,337,"192.168.2.10",437837038888415,6847360732410
338,338,"192.168.2.4",262936748708479,6847360852347
338,338,"192.168.2.10",437837039096786,6847360973432
339,339,"192.168.2.4",262936748916590,6847361093310
339,339,"192.168.2.10",437837039305897,6847361213385
340,340,"192.168.2.4",262936749126016,6847361335193
341,341,"192.168.2.4",262936749333572,6847361453998
341,341,"192.168.2.10",437837039721860,6847361574739
342,342,"192.168.2.4",262936749541683,6847361694755
342,342,"192.168.2.10",437837039930064,6847361814842
343,343,"192.168.2.4",262936749749868,6847361935867
344,344,"192.168.2.4",262936749958368,6847362055454
344,344,"192.168.2.10",437837040348064,6847362176359
345,345,"192.168.2.4",262936750167053,6847362299139
345,345,"192.168.2.10",437837040555045,6847362416266
346,346,"192.168.2.4",262936750374812,6847362537665
346,346,"192.168.2.10",437837040763119,6847362657155
347,347,"192.168.2.4",262936750582960,6847362778840
348,348,"192.168.2.4",262936750791738,6847362898034
348,348,"192.168.2.10",437837041180138,6847363018089
349,349,"192.168.2.4",262936750999960,6847363138795
349,349,"192.168.2.10",437837041389119,6847363259246
350,350,"192.168.2.4",262936751208627,6847363380750
350,350,"192.168.2.10",437837041596601,6847363499590
351,351,"192.168.2.4",262936751416479,6847363619459
352,352,"192.168.2.4",262936751624720,6847363740151
352,352,"192.168.2.10",437837042013101,6847363860468
353,353,"192.168.2.4",262936751832998,6847363981168
353,353,"192.168.2.10",437837042221582,6847364101792
354,354,"192.168.2.4",262936752043609,6847364221520
354,354,"192.168.2.10",437837042430286,6847364344311
355,355,"192.168.2.4",262936752250775,6847364462213
356,356,"192.168.2.4",262936752457646,6847364583099
356,356,"192.168.2.10",437837042846101,6847364703146
357,357,"192.168.2.4",262936752666127,6847364826440
357,357,"192.168.2.10",437837043054527,6847364943939
358,358,"192.168.2.4",262936752874572,6847365063752
359,359,"192.168.2.4",262936753082812,6847365184444
359,359,"192.168.2.10",437837043472490,6847365304767
360,360,"192.168.2.4",262936753291646,6847365426044
360,360,"192.168.2.10",437837043680008,6847365545341
361,361,"192.168.2.4",262936753499683,6847365665304
361,361,"192.168.2.10",437837043887934,6847365786153
362,362,"192.168.2.4",262936753707646,6847365906183
363,363,"192.168.2.4",262936753915905,6847366026149
363,363,"192.168.2.10",437837044304397,6847366146980
364,364,"192.168.2.4",262936754124405,6847366267175
364,364,"192.168.2.10",437837044513693,6847366388207
365,365,"192.168.2.4",262936754333146,6847366507503
365,365,"192.168.2.10",437837044721675,6847366627514
366,366,"192.168.2.4",262936754540775,6847366748444
367,367,"192.168.2.4",262936754749498,6847366869859
367,367,"192.168.2.10",437837045137693,6847366989383
368,368,"192.168.2.4",262936754957979,6847367109356
368,368,"192.168.2.10",437837045345878,6847367229334
369,369,"192.168.2.4",262936755165775,6847367409601
370,370,"192.168.2.4",262936755374942,6847367515588
370,370,"192.168.2.10",437837045762508,6847367647556
371,371,"192.168.2.4",262936755582275,6847367754210
371,371,"192.168.2.10",437837045970841,6847367877337
372,372,"192.168.2.4",262936755790627,6847367951626
372,372,"192.168.2.10",437837046179101,6847368071156
373,373,"192.168.2.4",262936755998960,6847368191362
374,374,"192.168.2.4",262936756208294,6847368311306
374,374,"192.168.2.10",437837046595804,6847368431707
375,375,"192.168.2.4",262936756416738,6847368594183
375,375,"192.168.2.10",437837046804212,6847368713474
376,376,"192.168.2.4",262936756624423,6847368835244
376,376,"192.168.2.10",437837047012471,6847368945485
377,377,"192.168.2.4",262936756832109,6847369033226
378,378,"192.168.2.4",262936757040238,6847369185796
378,378,"192.168.2.10",437837047428934,6847369304535
379,379,"192.168.2.4",262936757248701,6847369395286
379,379,"192.168.2.10",437837047637175,6847369516325
380,380,"192.168.2.4",262936757457738,6847369634718
380,380,"192.168.2.10",437837047845897,6847369786891
381,381,"192.168.2.4",262936757665183,6847369875695
382,382,"192.168.2.4",262936757873868,6847369996423
382,382,"192.168.2.10",437837048261897,6847370115971
383,383,"192.168.2.4",262936758082238,6847370236190
383,383,"192.168.2.10",437837048470527,6847370387334
384,384,"192.168.2.4",262936758290294,6847370508502
385,385,"192.168.2.4",262936758499498,6847370598301
385,385,"192.168.2.10",437837048888212,6847370717880
386,386,"192.168.2.4",262936758706886,6847370837628
386,386,"192.168.2.10",437837049095397,6847370997637
387,387,"192.168.2.4",262936758915127,6847371110191
387,387,"192.168.2.10",437837049303619,6847371199151
388,388,"192.168.2.4",262936759123720,6847371319181
389,389,"192.168.2.4",262936759331849,6847371441669
389,389,"192.168.2.10",437837049720212,6847371595390
390,390,"192.168.2.4",262936759541146,6847371710550
390,390,"192.168.2.10",437837049929415,6847371800895
391,391,"192.168.2.4",262936759748442,6847371921038
391,391,"192.168.2.10",437837050136730,6847372041405
392,392,"192.168.2.4",262936759956683,6847372205601
393,393,"192.168.2.4",262936760167016,6847372681088
393,393,"192.168.2.10",437837050553434,6847372683964
394,394,"192.168.2.4",262936760373683,6847372686194
394,394,"192.168.2.10",437837050761508,6847372688882
395,395,"192.168.2.4",262936760582090,6847373160672
395,395,"192.168.2.10",437837050971434,6847373163151
396,396,"192.168.2.4",262936760790016,6847373165531
397,397,"192.168.2.4",262936760998498,6847373245831
397,397,"192.168.2.10",437837051386767,6847373339811
398,398,"192.168.2.4",262936761206701,6847373461101
398,398,"192.168.2.10",437837051595304,6847373578843
399,399,"192.168.2.4",262936761414553,6847373642660
