Sequence number,burst index,ip of sending device,time sent (ns),time received (ns)
154,154,"192.168.2.10",441770725578923,10781028360073
465,155,"192.168.1.4",266870456676190,10781028463121
465,155,"192.168.1.10",441770725737941,10781028465908
466,155,"192.168.1.4",266870456697857,10781028520103
466,155,"192.168.1.10",441770725759367,10781028522636
467,155,"192.168.1.4",266870456711782,10781028525060
467,155,"192.168.1.10",441770725773293,10781028528406
155,155,"192.168.2.10",441770725787682,10781028567550
468,156,"192.168.1.10",441770725946275,10781028680102
468,156,"192.168.1.4",266870456886227,10781028683217
469,156,"192.168.1.10",441770725967552,10781028727270
469,156,"192.168.1.4",266870456907875,10781028730162
470,156,"192.168.1.10",441770725981108,10781028733541
470,156,"192.168.1.4",266870456921727,10781028736268
156,156,"192.168.2.10",441770725994682,10781028777651
471,157,"192.168.1.4",266870457092931,10781028879473
471,157,"192.168.1.10",441770726155404,10781028882446
472,157,"192.168.1.4",266870457114190,10781028933939
472,157,"192.168.1.10",441770726176737,10781028936892
473,157,"192.168.1.4",266870457128005,10781028939722
473,157,"192.168.1.10",441770726190404,10781028942497
157,157,"192.168.2.10",441770726203886,10781028983285
474,158,"192.168.1.4",266870457301171,10781029087150
474,158,"192.168.1.10",441770726362849,10781029089574
475,158,"192.168.1.4",266870457322653,10781029142522
475,158,"192.168.1.10",441770726384534,10781029144994
476,158,"192.168.1.4",266870457336708,10781029147218
476,158,"192.168.1.10",441770726398275,10781029149535
158,158,"192.168.2.10",441770726411737,10781029191764
477,159,"192.168.1.4",266870457509357,10781029294800
477,159,"192.168.1.10",441770726571126,10781029297256
478,159,"192.168.1.4",266870457530634,10781029349049
478,159,"192.168.1.10",441770726592626,10781029351454
479,159,"192.168.1.4",266870457544782,10781029353560
479,159,"192.168.1.10",441770726606404,10781029355795
159,159,"192.168.2.10",441770726619960,10781029400119
480,160,"192.168.1.4",266870457717912,10781029504747
480,160,"192.168.1.10",441770726779460,10781029507206
481,160,"192.168.1.4",266870457739653,10781029558176
481,160,"192.168.1.10",441770726800923,10781029560655
482,160,"192.168.1.4",266870457753634,10781029562856
482,160,"192.168.1.10",441770726814700,10781029565182
160,160,"192.168.2.10",441770726829145,10781029615959
483,161,"192.168.1.10",441770726987923,10781029714287
483,161,"192.168.1.4",266870457927375,10781029716897
484,161,"192.168.1.10",441770727009219,10781029766946
484,161,"192.168.1.4",266870457949208,10781029769324
485,161,"192.168.1.10",441770727023034,10781029771468
485,161,"192.168.1.4",266870457963227,10781029773708
161,161,"192.168.2.10",441770727036589,10781029817582
486,162,"192.168.1.4",266870458134801,10781029920850
486,162,"192.168.1.10",441770727196849,10781029923270
487,162,"192.168.1.4",266870458155875,10781029974334
487,162,"192.168.1.10",441770727218423,10781029976840
488,162,"192.168.1.4",266870458169949,10781029979109
488,162,"192.168.1.10",441770727232145,10781029981434
162,162,"192.168.2.10",441770727245626,10781030024500
489,163,"192.168.1.4",266870458343005,10781030129750
489,163,"192.168.1.10",441770727404293,10781030132258
490,163,"192.168.1.4",266870458364653,10781030184625
490,163,"192.168.1.10",441770727425552,10781030187210
491,163,"192.168.1.4",266870458378375,10781030189316
491,163,"192.168.1.10",441770727439571,10781030194308
163,163,"192.168.2.10",441770727453275,10781030234336
492,164,"192.168.1.4",266870458551301,10781030337571
492,164,"192.168.1.10",441770727612497,10781030340411
493,164,"192.168.1.4",266870458572727,10781030391172
493,164,"192.168.1.10",441770727634793,10781030393755
494,164,"192.168.1.4",266870458586801,10781030396129
494,164,"192.168.1.10",441770727648719,10781030398695
164,164,"192.168.2.10",441770727662386,10781030441274
495,165,"192.168.1.10",441770727820460,10781030545671
495,165,"192.168.1.4",266870458759505,10781030548152
496,165,"192.168.1.10",441770727841960,10781030603482
496,165,"192.168.1.4",266870458781301,10781030607980
497,165,"192.168.1.10",441770727855830,10781030611573
497,165,"192.168.1.4",266870458795264,10781030616212
165,165,"192.168.2.10",441770727869312,10781030650223
498,166,"192.168.1.4",266870458968986,10781030755348
498,166,"192.168.1.10",441770728032330,10781030757784
499,166,"192.168.1.4",266870458990579,10781030810149
499,166,"192.168.1.10",441770728054404,10781030812666
500,166,"192.168.1.4",266870459004468,10781030814841
500,166,"192.168.1.10",441770728068534,10781030817029
166,166,"192.168.2.10",441770728082071,10781030859229
501,167,"192.168.1.4",266870459175912,10781030962539
501,167,"192.168.1.10",441770728238460,10781030965107
502,167,"192.168.1.4",266870459197468,10781031015938
502,167,"192.168.1.10",441770728259960,10781031018422
503,167,"192.168.1.4",266870459211301,10781031020643
503,167,"192.168.1.10",441770728273700,10781031023007
167,167,"192.168.2.10",441770728288312,10781031066440
504,168,"192.168.1.4",266870459384190,10781031170542
504,168,"192.168.1.10",441770728446071,10781031173072
505,168,"192.168.1.4",266870459405782,10781031224597
505,168,"192.168.1.10",441770728467126,10781031227334
506,168,"192.168.1.10",441770728480589,10781031229639
506,168,"192.168.1.4",266870459419653,10781031231956
168,168,"192.168.2.10",441770728494034,10781031274656
507,169,"192.168.1.4",266870459592412,10781031379736
507,169,"192.168.1.10",441770728654108,10781031382282
508,169,"192.168.1.4",266870459614338,10781031433212
508,169,"192.168.1.10",441770728675478,10781031435566
509,169,"192.168.1.4",266870459628245,10781031437963
509,169,"192.168.1.10",441770728689423,10781031440410
169,169,"192.168.2.10",441770728702997,10781031483567
510,170,"192.168.1.4",266870459801357,10781031593220
510,170,"192.168.1.10",441770728862126,10781031596810
511,170,"192.168.1.4",266870459822912,10781031642401
511,170,"192.168.1.10",441770728883904,10781031644897
512,170,"192.168.1.4",266870459836634,10781031647305
512,170,"192.168.1.10",441770728897626,10781031652205
170,170,"192.168.2.10",441770728911200,10781031694233
513,171,"192.168.1.10",441770729070830,10781031802145
513,171,"192.168.1.4",266870460013338,10781031805673
514,171,"192.168.1.10",441770729091849,10781031857780
514,171,"192.168.1.4",266870460035301,10781031861149
515,171,"192.168.1.10",441770729105571,10781031864276
515,171,"192.168.1.4",266870460049449,10781031867423
171,171,"192.168.2.10",441770729119145,10781031905646
516,172,"192.168.1.4",266870460217708,10781032021465
516,172,"192.168.1.10",441770729280071,10781032026157
517,172,"192.168.1.4",266870460238857,10781032065739
517,172,"192.168.1.10",441770729301349,10781032069592
518,172,"192.168.1.4",266870460252597,10781032072988
518,172,"192.168.1.10",441770729316275,10781032075849
172,172,"192.168.2.10",441770729330867,10781032124934
519,173,"192.168.1.4",266870460425616,10781032224255
519,173,"192.168.1.10",441770729487441,10781032228004
520,173,"192.168.1.4",266870460446968,10781032270296
520,173,"192.168.1.10",441770729508793,10781032274429
521,173,"192.168.1.4",266870460460801,10781032277119
521,173,"192.168.1.10",441770729522682,10781032280241
173,173,"192.168.2.10",441770729536312,10781032321968
522,174,"192.168.1.4",266870460634357,10781032427868
522,174,"192.168.1.10",441770729695793,10781032438606
523,174,"192.168.1.4",266870460655857,10781032482670
523,174,"192.168.1.10",441770729717015,10781032485996
524,174,"192.168.1.10",441770729730552,10781032489145
524,174,"192.168.1.4",266870460669745,10781032491773
174,174,"192.168.2.10",441770729743997,10781032529037
525,175,"192.168.1.4",266870460842208,10781032636998
525,175,"192.168.1.10",441770729903589,10781032641472
526,175,"192.168.1.4",266870460863782,10781032691954
526,175,"192.168.1.10",441770729925460,10781032694957
527,175,"192.168.1.4",266870460877764,10781032697402
527,175,"192.168.1.10",441770729939404,10781032700832
175,175,"192.168.2.10",441770729952941,10781032743042
528,176,"192.168.1.10",441770730112404,10781032848817
528,176,"192.168.1.4",266870461051820,10781032852621
529,176,"192.168.1.10",441770730133737,10781032899356
529,176,"192.168.1.4",266870461073338,10781032902676
530,176,"192.168.1.10",441770730147645,10781032905320
530,176,"192.168.1.4",266870461087523,10781032909968
176,176,"192.168.2.10",441770730161089,10781032948462
531,177,"192.168.1.4",266870461258782,10781033053032
531,177,"192.168.1.10",441770730321552,10781033056306
532,177,"192.168.1.4",266870461280523,10781033147320
532,177,"192.168.1.10",441770730342719,10781033151072
533,177,"192.168.1.4",266870461295264,10781033153501
533,177,"192.168.1.10",441770730356497,10781033163056
177,177,"192.168.2.10",441770730370626,10781033167736
534,178,"192.168.1.4",266870461467282,10781033263540
534,178,"192.168.1.10",441770730528978,10781033267170
535,178,"192.168.1.4",266870461488986,10781033314737
535,178,"192.168.1.10",441770730550293,10781033318223
536,178,"192.168.1.4",266870461503005,10781033320625
536,178,"192.168.1.10",441770730564237,10781033323994
178,178,"192.168.2.10",441770730577700,10781033364895
537,179,"192.168.1.4",266870461675505,10781033468272
537,179,"192.168.1.10",441770730737163,10781033472125
538,179,"192.168.1.4",266870461697208,10781033527178
538,179,"192.168.1.10",441770730758756,10781033530933
539,179,"192.168.1.4",266870461711468,10781033533726
539,179,"192.168.1.10",441770730772830,10781033536877
179,179,"192.168.2.10",441770730786312,10781033573437
540,180,"192.168.1.4",266870461883912,10781033677094
540,180,"192.168.1.10",441770730945367,10781033680988
541,180,"192.168.1.4",266870461905820,10781033731109
541,180,"192.168.1.10",441770730966886,10781033734186
542,180,"192.168.1.4",266870461919857,10781033737208
542,180,"192.168.1.10",441770730980812,10781033739905
180,180,"192.168.2.10",441770730995219,10781033781241
543,181,"192.168.1.10",441770731154015,10781033888914
543,181,"192.168.1.4",266870462093671,10781033898495
544,181,"192.168.1.10",441770731175497,10781033939906
544,181,"192.168.1.4",266870462115079,10781033943076
545,181,"192.168.1.4",266870462129005,10781033945908
545,181,"192.168.1.10",441770731189589,10781033949687
181,181,"192.168.2.10",441770731203478,10781033987246
546,182,"192.168.1.4",266870462300523,10781034089766
546,182,"192.168.1.10",441770731362775,10781034093341
547,182,"192.168.1.4",266870462321986,10781034146219
547,182,"192.168.1.10",441770731384441,10781034148993
548,182,"192.168.1.4",266870462335986,10781034151204
548,182,"192.168.1.10",441770731398367,10781034153556
182,182,"192.168.2.10",441770731411978,10781034192851
549,183,"192.168.1.4",266870462508690,10781034294797
549,183,"192.168.1.10",441770731570275,10781034297197
550,183,"192.168.1.4",266870462530134,10781034349085
550,183,"192.168.1.10",441770731591682,10781034351499
551,183,"192.168.1.4",266870462544264,10781034353689
551,183,"192.168.1.10",441770731605775,10781034356093
183,183,"192.168.2.10",441770731619312,10781034399394
552,184,"192.168.1.4",266870462717023,10781034503441
552,184,"192.168.1.10",441770731778441,10781034505946
553,184,"192.168.1.4",266870462738801,10781034557542
553,184,"192.168.1.10",441770731799941,10781034560029
554,184,"192.168.1.4",266870462752653,10781034562319
554,184,"192.168.1.10",441770731814163,10781034566901
184,184,"192.168.2.10",441770731828941,10781034611621
555,185,"192.168.1.4",266870462925245,10781034713418
556,185,"192.168.1.4",266870462946949,10781034716041
555,185,"192.168.1.10",441770731987071,10781034765488
557,185,"192.168.1.4",266870462961042,10781034767808
556,185,"192.168.1.10",441770732029052,10781034769980
557,185,"192.168.1.10",441770732046626,10781034772322
185,185,"192.168.2.10",441770732060367,10781034816177
558,186,"192.168.1.4",266870463134820,10781034921288
558,186,"192.168.1.10",441770732196145,10781034923723
559,186,"192.168.1.10",441770732217330,10781034975303
559,186,"192.168.1.4",266870463156653,10781034977688
560,186,"192.168.1.10",441770732231293,10781034979983
560,186,"192.168.1.4",266870463170801,10781034982326
186,186,"192.168.2.10",441770732244923,10781035025283
561,187,"192.168.1.4",266870463341875,10781035127438
561,187,"192.168.1.10",441770732404367,10781035129924
562,187,"192.168.1.4",266870463363357,10781035182658
562,187,"192.168.1.10",441770732426460,10781035184960
563,187,"192.168.1.4",266870463377245,10781035187101
563,187,"192.168.1.10",441770732440219,10781035189525
187,187,"192.168.2.10",441770732453812,10781035232273
564,188,"192.168.1.4",266870463550375,10781035336660
564,188,"192.168.1.10",441770732611830,10781035341317
565,188,"192.168.1.4",266870463571968,10781035390621
565,188,"192.168.1.10",441770732632997,10781035393129
566,188,"192.168.1.4",266870463585820,10781035395369
566,188,"192.168.1.10",441770732646700,10781035397584
188,188,"192.168.2.10",441770732660293,10781035440425
567,189,"192.168.1.4",266870463758338,10781035543844
567,189,"192.168.1.10",441770732819719,10781035546241
568,189,"192.168.1.4",266870463779560,10781035602448
568,189,"192.168.1.10",441770732841663,10781035606128
569,189,"192.168.1.4",266870463793505,10781035609162
569,189,"192.168.1.10",441770732855293,10781035612135
189,189,"192.168.2.10",441770732869404,10781035648536
570,190,"192.168.1.4",266870463966708,10781035755381
570,190,"192.168.1.10",441770733028534,10781035758070
571,190,"192.168.1.10",441770733049700,10781035808775
572,190,"192.168.1.10",441770733063367,10781035811380
571,190,"192.168.1.4",266870463988523,10781035813584
572,190,"192.168.1.4",266870464024023,10781035815807
190,190,"192.168.2.10",441770733076812,10781035857121
573,191,"192.168.1.10",441770733236589,10781035961320
573,191,"192.168.1.4",266870464177060,10781035963712
574,191,"192.168.1.10",441770733257997,10781036016571
574,191,"192.168.1.4",266870464198449,10781036019042
575,191,"192.168.1.10",441770733271700,10781036023435
575,191,"192.168.1.4",266870464212375,10781036025802
191,191,"192.168.2.10",441770733285330,10781036066674
576,192,"192.168.1.4",266870464383523,10781036169908
576,192,"192.168.1.10",441770733445960,10781036172395
577,192,"192.168.1.4",266870464404949,10781036223677
577,192,"192.168.1.10",441770733467423,10781036226187
578,192,"192.168.1.4",266870464418949,10781036228425
578,192,"192.168.1.10",441770733481052,10781036230640
192,192,"192.168.2.10",441770733494589,10781036273880
579,193,"192.168.1.4",266870464592042,10781036380108
579,193,"192.168.1.10",441770733653460,10781036382570
580,193,"192.168.1.4",266870464613449,10781036432186
580,193,"192.168.1.10",441770733674775,10781036434746
581,193,"192.168.1.4",266870464627338,10781036437005
581,193,"192.168.1.10",441770733688552,10781036439438
193,193,"192.168.2.10",441770733702219,10781036482478
582,194,"192.168.1.4",266870464800079,10781036586834
582,194,"192.168.1.10",441770733861812,10781036589237
583,194,"192.168.1.4",266870464821986,10781036646036
583,194,"192.168.1.10",441770733883126,10781036649261
584,194,"192.168.1.4",266870464835801,10781036651892
584,194,"192.168.1.10",441770733897515,10781036654433
194,194,"192.168.2.10",441770733911126,10781036691016
585,195,"192.168.1.4",266870465008523,10781036794467
585,195,"192.168.1.10",441770734070015,10781036799035
586,195,"192.168.1.10",441770734091256,10781036850492
586,195,"192.168.1.4",266870465030320,10781036852903
587,195,"192.168.1.10",441770734104941,10781036855140
587,195,"192.168.1.4",266870465044468,10781036857611
195,195,"192.168.2.10",441770734118608,10781036899343
588,196,"192.168.1.4",266870465217838,10781037003483
588,196,"192.168.1.10",441770734278367,10781037006114
589,196,"192.168.1.4",266870465238690,10781037057250
589,196,"192.168.1.10",441770734299812,10781037059678
590,196,"192.168.1.4",266870465252375,10781037061881
590,196,"192.168.1.10",441770734313663,10781037064118
196,196,"192.168.2.10",441770734327367,10781037107600
591,197,"192.168.1.4",266870465424912,10781037210450
591,197,"192.168.1.10",441770734487534,10781037212879
592,197,"192.168.1.4",266870465446190,10781037264386
592,197,"192.168.1.10",441770734508997,10781037266720
593,197,"192.168.1.4",266870465459931,10781037268878
593,197,"192.168.1.10",441770734523830,10781037271137
197,197,"192.168.2.10",441770734537608,10781037314884
594,198,"192.168.1.4",266870465633301,10781037420231
594,198,"192.168.1.10",441770734695015,10781037422610
595,198,"192.168.1.4",266870465654727,10781037474853
595,198,"192.168.1.10",441770734716089,10781037477300
596,198,"192.168.1.4",266870465668560,10781037481911
596,198,"192.168.1.10",441770734729923,10781037484262
198,198,"192.168.2.10",441770734743441,10781037524143
597,199,"192.168.1.4",266870465841412,10781037627307
597,199,"192.168.1.10",441770734902960,10781037629745
598,199,"192.168.1.4",266870465862912,10781037681367
598,199,"192.168.1.10",441770734924163,10781037683718
599,199,"192.168.1.4",266870465876875,10781037685941
599,199,"192.168.1.10",441770734939052,10781037688229
199,199,"192.168.2.10",441770734952997,10781037732050
600,200,"192.168.1.4",266870466049875,10781037836325
600,200,"192.168.1.10",441770735111682,10781037838744
601,200,"192.168.1.4",266870466071653,10781037889955
601,200,"192.168.1.10",441770735133182,10781037892357
602,200,"192.168.1.4",266870466085616,10781037894608
602,200,"192.168.1.10",441770735147052,10781037897000
200,200,"192.168.2.10",441770735160552,10781037940591
603,201,"192.168.1.10",441770735319719,10781038051464
603,201,"192.168.1.4",266870466259394,10781038054453
604,201,"192.168.1.10",441770735340960,10781038098950
604,201,"192.168.1.4",266870466281116,10781038101306
605,201,"192.168.1.10",441770735354737,10781038103479
605,201,"192.168.1.4",266870466295060,10781038105710
201,201,"192.168.2.10",441770735368219,10781038149511
606,202,"192.168.1.4",266870466466412,10781038252395
606,202,"192.168.1.10",441770735529404,10781038256980
607,202,"192.168.1.4",266870466488079,10781038306456
607,202,"192.168.1.10",441770735550515,10781038308898
608,202,"192.168.1.4",266870466503171,10781038311061
608,202,"192.168.1.10",441770735564126,10781038313408
202,202,"192.168.2.10",441770735577682,10781038357108
609,203,"192.168.1.4",266870466675227,10781038460884
609,203,"192.168.1.10",441770735736089,10781038463336
610,203,"192.168.1.4",266870466696579,10781038516186
610,203,"192.168.1.10",441770735757275,10781038518479
611,203,"192.168.1.4",266870466710375,10781038520677
611,203,"192.168.1.10",441770735771515,10781038523485
203,203,"192.168.2.10",441770735785237,10781038565434
612,204,"192.168.1.4",266870466883079,10781038669251
612,204,"192.168.1.10",441770735944534,10781038671695
613,204,"192.168.1.4",266870466904745,10781038723530
613,204,"192.168.1.10",441770735965886,10781038725938
614,204,"192.168.1.4",266870466918764,10781038728323
614,204,"192.168.1.10",441770735980478,10781038730770
204,204,"192.168.2.10",441770735994108,10781038774080
615,205,"192.168.1.4",266870467091412,10781038877235
615,205,"192.168.1.10",441770736153812,10781038879683
616,205,"192.168.1.4",266870467113171,10781038931636
616,205,"192.168.1.10",441770736175737,10781038934144
617,205,"192.168.1.4",266870467126894,10781038938455
617,205,"192.168.1.10",441770736189645,10781038940734
205,205,"192.168.2.10",441770736204052,10781038982170
618,206,"192.168.1.4",266870467300616,10781039086504
618,206,"192.168.1.10",441770736361478,10781039088945
619,206,"192.168.1.4",266870467322190,10781039141700
619,206,"192.168.1.10",441770736382978,10781039144192
620,206,"192.168.1.4",266870467336005,10781039146451
620,206,"192.168.1.10",441770736397275,10781039148937
206,206,"192.168.2.10",441770736410904,10781039191096
621,207,"192.168.1.4",266870467507745,10781039295121
621,207,"192.168.1.10",441770736570626,10781039297547
622,207,"192.168.1.4",266870467528912,10781039347160
622,207,"192.168.1.10",441770736592108,10781039349500
623,207,"192.168.1.4",266870467542579,10781039351664
623,207,"192.168.1.10",441770736605756,10781039354245
207,207,"192.168.2.10",441770736619441,10781039398217
624,208,"192.168.1.4",266870467716301,10781039502491
624,208,"192.168.1.10",441770736777682,10781039505071
625,208,"192.168.1.4",266870467737875,10781039556441
625,208,"192.168.1.10",441770736798941,10781039559266
626,208,"192.168.1.4",266870467751857,10781039561527
626,208,"192.168.1.10",441770736813034,10781039563837
208,208,"192.168.2.10",441770736826478,10781039606808
627,209,"192.168.1.4",266870467924690,10781039711555
627,209,"192.168.1.10",441770736985719,10781039714120
628,209,"192.168.1.4",266870467946153,10781039764543
628,209,"192.168.1.10",441770737007108,10781039766896
629,209,"192.168.1.4",266870467960449,10781039769055
629,209,"192.168.1.10",441770737021867,10781039771405
209,209,"192.168.2.10",441770737035330,10781039814885
630,210,"192.168.1.10",441770737194349,10781039919203
630,210,"192.168.1.4",266870468135597,10781039921665
631,210,"192.168.1.10",441770737215497,10781039975101
631,210,"192.168.1.4",266870468157875,10781039979437
632,210,"192.168.1.10",441770737229182,10781039982290
632,210,"192.168.1.4",266870468172208,10781039986209
210,210,"192.168.2.10",441770737242756,10781040024682
633,211,"192.168.1.10",441770737402645,10781040127393
633,211,"192.168.1.4",266870468342542,10781040129852
634,211,"192.168.1.10",441770737423886,10781040183110
634,211,"192.168.1.4",266870468364264,10781040185497
635,211,"192.168.1.10",441770737437682,10781040187702
635,211,"192.168.1.4",266870468378116,10781040190131
211,211,"192.168.2.10",441770737451237,10781040232279
636,212,"192.168.1.4",266870468549486,10781040335536
636,212,"192.168.1.10",441770737612237,10781040337934
637,212,"192.168.1.4",266870468570782,10781040389398
637,212,"192.168.1.10",441770737633700,10781040391707
638,212,"192.168.1.4",266870468584949,10781040399007
638,212,"192.168.1.10",441770737647515,10781040401324
212,212,"192.168.2.10",441770737660867,10781040440278
639,213,"192.168.1.4",266870468757875,10781040543578
639,213,"192.168.1.10",441770737819200,10781040546042
640,213,"192.168.1.4",266870468779338,10781040598139
640,213,"192.168.1.10",441770737840312,10781040600770
641,213,"192.168.1.4",266870468793320,10781040602840
641,213,"192.168.1.10",441770737853997,10781040605237
213,213,"192.168.2.10",441770737867812,10781040648165
642,214,"192.168.1.4",266870468966208,10781040752233
642,214,"192.168.1.10",441770738027904,10781040754676
643,214,"192.168.1.4",266870468987542,10781040806615
643,214,"192.168.1.10",441770738049923,10781040809233
644,214,"192.168.1.4",266870469001579,10781040811403
644,214,"192.168.1.10",441770738063663,10781040813906
214,214,"192.168.2.10",441770738077275,10781040856242
645,215,"192.168.1.10",441770738236089,10781040960484
645,215,"192.168.1.4",266870469174264,10781040962930
646,215,"192.168.1.10",441770738257034,10781041014667
646,215,"192.168.1.4",266870469196208,10781041017004
647,215,"192.168.1.10",441770738270682,10781041019172
647,215,"192.168.1.4",266870469210245,10781041021501
215,215,"192.168.2.10",441770738284182,10781041065324
648,216,"192.168.1.10",441770738444219,10781041169373
648,216,"192.168.1.4",266870469383838,10781041171793
649,216,"192.168.1.10",441770738465312,10781041223311
649,216,"192.168.1.4",266870469405320,10781041225685
650,216,"192.168.1.10",441770738479108,10781041227855
650,216,"192.168.1.4",266870469419227,10781041230220
216,216,"192.168.2.10",441770738493330,10781041274316
651,217,"192.168.1.4",266870469590931,10781041377777
651,217,"192.168.1.10",441770738653441,10781041380162
652,217,"192.168.1.4",266870469612431,10781041431053
652,217,"192.168.1.10",441770738674793,10781041433481
653,217,"192.168.1.4",266870469626320,10781041435699
653,217,"192.168.1.10",441770738688349,10781041438128
217,217,"192.168.2.10",441770738701775,10781041484160
654,218,"192.168.1.4",266870469799282,10781041585393
654,218,"192.168.1.10",441770738860663,10781041587742
655,218,"192.168.1.4",266870469820838,10781041639204
655,218,"192.168.1.10",441770738882034,10781041641584
656,218,"192.168.1.4",266870469834764,10781041643777
656,218,"192.168.1.10",441770738895756,10781041646110
218,218,"192.168.2.10",441770738909237,10781041690025
657,219,"192.168.1.10",441770739069126,10781041794816
657,219,"192.168.1.4",266870470007727,10781041797702
658,219,"192.168.1.10",441770739090126,10781041853506
658,219,"192.168.1.4",266870470029912,10781041858506
659,219,"192.168.1.10",441770739103830,10781041860642
659,219,"192.168.1.4",266870470044023,10781041863171
219,219,"192.168.2.10",441770739117497,10781041898216
660,220,"192.168.1.4",266870470215838,10781042002224
660,220,"192.168.1.10",441770739277256,10781042004617
661,220,"192.168.1.4",266870470237616,10781042056100
661,220,"192.168.1.10",441770739298700,10781042058550
662,220,"192.168.1.4",266870470251820,10781042060788
662,220,"192.168.1.10",441770739312441,10781042063127
220,220,"192.168.2.10",441770739326182,10781042106271
663,221,"192.168.1.10",441770739485997,10781042210922
663,221,"192.168.1.4",266870470425449,10781042213451
664,221,"192.168.1.4",266870470447060,10781042264966
664,221,"192.168.1.10",441770739507367,10781042267312
665,221,"192.168.1.4",266870470460801,10781042269429
665,221,"192.168.1.10",441770739521737,10781042271747
221,221,"192.168.2.10",441770739535441,10781042315731
666,222,"192.168.1.4",266870470632468,10781042418458
666,222,"192.168.1.10",441770739694867,10781042420865
667,222,"192.168.1.4",266870470653894,10781042473787
667,222,"192.168.1.10",441770739716071,10781042476274
668,222,"192.168.1.4",266870470667912,10781042478814
668,222,"192.168.1.10",441770739730867,10781042481125
222,222,"192.168.2.10",441770739744960,10781042523348
669,223,"192.168.1.4",266870470840671,10781042626498
669,223,"192.168.1.10",441770739902552,10781042629079
670,223,"192.168.1.4",266870470861857,10781042680405
670,223,"192.168.1.10",441770739923737,10781042682728
671,223,"192.168.1.4",266870470875764,10781042684826
671,223,"192.168.1.10",441770739937682,10781042687106
223,223,"192.168.2.10",441770739951200,10781042730989
672,224,"192.168.1.4",266870471048949,10781042836642
672,224,"192.168.1.10",441770740113330,10781042839070
673,224,"192.168.1.4",266870471070060,10781042888292
673,224,"192.168.1.10",441770740138200,10781042890763
674,224,"192.168.1.4",266870471084005,10781042892915
674,224,"192.168.1.10",441770740152497,10781042895215
224,224,"192.168.2.10",441770740166330,10781042940842
675,225,"192.168.1.10",441770740316793,10781043042309
675,225,"192.168.1.4",266870471257208,10781043044745
676,225,"192.168.1.10",441770740337978,10781043095460
676,225,"192.168.1.4",266870471279023,10781043097827
677,225,"192.168.1.10",441770740351997,10781043099890
677,225,"192.168.1.4",266870471293023,10781043102280
225,225,"192.168.2.10",441770740365515,10781043145823
678,226,"192.168.1.10",441770740524830,10781043249693
678,226,"192.168.1.4",266870471467023,10781043252128
679,226,"192.168.1.10",441770740546015,10781043303450
679,226,"192.168.1.4",266870471488264,10781043308213
680,226,"192.168.1.10",441770740560460,10781043310512
680,226,"192.168.1.4",266870471502060,10781043312907
226,226,"192.168.2.10",441770740574367,10781043354061
681,227,"192.168.1.10",441770740734052,10781043458348
681,227,"192.168.1.4",266870471674171,10781043460832
682,227,"192.168.1.10",441770740755015,10781043513950
682,227,"192.168.1.4",266870471695745,10781043516390
683,227,"192.168.1.10",441770740768904,10781043518594
683,227,"192.168.1.4",266870471710282,10781043520894
227,227,"192.168.2.10",441770740782441,10781043563190
684,228,"192.168.1.10",441770740941237,10781043666132
684,228,"192.168.1.4",266870471882671,10781043668631
685,228,"192.168.1.10",441770740962293,10781043719794
685,228,"192.168.1.4",266870471903838,10781043722324
686,228,"192.168.1.10",441770740976330,10781043724585
686,228,"192.168.1.4",266870471917690,10781043726905
228,228,"192.168.2.10",441770740989886,10781043770125
687,229,"192.168.1.10",441770741149886,10781043874485
687,229,"192.168.1.4",266870472093282,10781043876966
688,229,"192.168.1.10",441770741170941,10781043931364
688,229,"192.168.1.4",266870472114875,10781043935020
689,229,"192.168.1.10",441770741184978,10781043937207
689,229,"192.168.1.4",266870472128857,10781043939519
229,229,"192.168.2.10",441770741198700,10781043979002
690,230,"192.168.1.10",441770741357941,10781044083378
690,230,"192.168.1.4",266870472299023,10781044085918
691,230,"192.168.1.10",441770741379145,10781044137852
691,230,"192.168.1.4",266870472320857,10781044140317
692,230,"192.168.1.10",441770741393312,10781044142533
692,230,"192.168.1.4",266870472334949,10781044144868
230,230,"192.168.2.10",441770741407700,10781044187639
693,231,"192.168.1.10",441770741566312,10781044291804
693,231,"192.168.1.4",266870472508116,10781044294222
694,231,"192.168.1.10",441770741587108,10781044392834
694,231,"192.168.1.4",266870472529634,10781044395361
695,231,"192.168.1.10",441770741601330,10781044397543
695,231,"192.168.1.4",266870472543523,10781044399884
231,231,"192.168.2.10",441770741614960,10781044404075
696,232,"192.168.1.10",441770741775386,10781044503171
696,232,"192.168.1.4",266870472715245,10781044505744
697,232,"192.168.1.10",441770741796293,10781044557410
697,232,"192.168.1.4",266870472736782,10781044559865
698,232,"192.168.1.10",441770741810089,10781044562662
698,232,"192.168.1.4",266870472750838,10781044564986
232,232,"192.168.2.10",441770741823608,10781044605585
699,233,"192.168.1.10",441770741982663,10781044709192
699,233,"192.168.1.4",266870472923986,10781044711635
700,233,"192.168.1.10",441770742003478,10781044761841
700,233,"192.168.1.4",266870472945523,10781044766472
701,233,"192.168.1.10",441770742016960,10781044768704
701,233,"192.168.1.4",266870472959579,10781044771135
233,233,"192.168.2.10",441770742030497,10781044812460
702,234,"192.168.1.10",441770742191275,10781044916315
702,234,"192.168.1.4",266870473131968,10781044918855
703,234,"192.168.1.10",441770742211978,10781044970058
703,234,"192.168.1.4",266870473153431,10781044972812
