Sequence number,burst index,ip of sending device,time sent (ns),time received (ns)
594,74,"192.168.1.10",441110884734390,10121188886355
594,74,"192.168.1.4",266210612105324,10121188888658
595,74,"192.168.1.10",441110884747797,10121188933970
595,74,"192.168.1.4",266210612119287,10121188936445
596,74,"192.168.1.10",441110884761038,10121188938507
596,74,"192.168.1.4",266210612132991,10121188940917
597,74,"192.168.1.10",441110884774334,10121188986172
597,74,"192.168.1.4",266210612146602,10121188988624
598,74,"192.168.1.10",441110884787501,10121188990790
598,74,"192.168.1.4",266210612160268,10121188993133
599,74,"192.168.1.10",441110884801594,10121189039111
599,74,"192.168.1.4",266210612173898,10121189041491
600,75,"192.168.1.10",441110884907538,10121189043709
600,75,"192.168.1.4",266210612274046,10121189048331
601,75,"192.168.1.10",441110884928853,10121189092367
601,75,"192.168.1.4",266210612295676,10121189094839
602,75,"192.168.1.10",441110884942594,10121189096951
602,75,"192.168.1.4",266210612309879,10121189099223
603,75,"192.168.1.10",441110884955816,10121189144265
603,75,"192.168.1.4",266210612323750,10121189146853
604,75,"192.168.1.10",441110884969020,10121189148844
604,75,"192.168.1.4",266210612337491,10121189151062
605,75,"192.168.1.10",441110884982223,10121189200281
605,75,"192.168.1.4",266210612351139,10121189203349
606,75,"192.168.1.10",441110884995520,10121189205734
606,75,"192.168.1.4",266210612364731,10121189210084
607,75,"192.168.1.10",441110885008668,10121189249505
607,75,"192.168.1.4",266210612378602,10121189251825
608,76,"192.168.1.10",441110885116112,10121189253817
608,76,"192.168.1.4",266210612482083,10121189255992
609,76,"192.168.1.10",441110885137538,10121189302534
609,76,"192.168.1.4",266210612503528,10121189304990
610,76,"192.168.1.10",441110885151168,10121189306969
610,76,"192.168.1.4",266210612518213,10121189309421
611,76,"192.168.1.10",441110885164390,10121189354780
611,76,"192.168.1.4",266210612532083,10121189357152
612,76,"192.168.1.10",441110885177575,10121189359337
612,76,"192.168.1.4",266210612545787,10121189363721
613,76,"192.168.1.10",441110885191464,10121189407935
613,76,"192.168.1.4",266210612559491,10121189410575
614,76,"192.168.1.10",441110885204927,10121189412618
614,76,"192.168.1.4",266210612573194,10121189414972
615,76,"192.168.1.10",441110885218075,10121189460293
615,76,"192.168.1.4",266210612586842,10121189462765
616,77,"192.168.1.10",441110885324316,10121189465007
616,77,"192.168.1.4",266210612691102,10121189467353
617,77,"192.168.1.10",441110885345816,10121189520057
617,77,"192.168.1.4",266210612712620,10121189522647
618,77,"192.168.1.10",441110885359205,10121189524710
618,77,"192.168.1.4",266210612726620,10121189527122
619,77,"192.168.1.10",441110885372483,10121189566660
619,77,"192.168.1.4",266210612740361,10121189568880
620,77,"192.168.1.10",441110885385594,10121189571040
620,77,"192.168.1.4",266210612754028,10121189573394
621,77,"192.168.1.10",441110885398853,10121189618665
621,77,"192.168.1.4",266210612767842,10121189621190
622,77,"192.168.1.10",441110885411927,10121189623236
622,77,"192.168.1.4",266210612781528,10121189625583
623,77,"192.168.1.10",441110885425094,10121189671737
623,77,"192.168.1.4",266210612795157,10121189674104
624,78,"192.168.1.10",441110885533427,10121189676198
624,78,"192.168.1.4",266210612898602,10121189680082
625,78,"192.168.1.10",441110885554779,10121189726932
625,78,"192.168.1.4",266210612920176,10121189729443
626,78,"192.168.1.10",441110885568131,10121189731475
626,78,"192.168.1.4",266210612934842,10121189733621
627,78,"192.168.1.10",441110885581834,10121189776743
627,78,"192.168.1.4",266210612948861,10121189779088
628,78,"192.168.1.10",441110885595297,10121189781181
628,78,"192.168.1.4",266210612962454,10121189783483
629,78,"192.168.1.10",441110885608557,10121189829369
629,78,"192.168.1.4",266210612976342,10121189831932
630,78,"192.168.1.10",441110885621779,10121189834149
630,78,"192.168.1.4",266210612990028,10121189836412
631,78,"192.168.1.10",441110885635057,10121189882042
631,78,"192.168.1.4",266210613003602,10121189884367
632,79,"192.168.1.10",441110885740983,10121189886441
632,79,"192.168.1.4",266210613107379,10121189888723
633,79,"192.168.1.10",441110885762131,10121189935050
633,79,"192.168.1.4",266210613128842,10121189937529
634,79,"192.168.1.10",441110885776112,10121189939673
634,79,"192.168.1.4",266210613142972,10121189941888
635,79,"192.168.1.10",441110885789372,10121189987200
635,79,"192.168.1.4",266210613156805,10121189989541
636,79,"192.168.1.10",441110885803390,10121189991580
636,79,"192.168.1.4",266210613170528,10121189993814
637,79,"192.168.1.10",441110885816686,10121190040249
637,79,"192.168.1.4",266210613184250,10121190042723
638,79,"192.168.1.10",441110885830705,10121190044869
638,79,"192.168.1.4",266210613197898,10121190047251
639,79,"192.168.1.10",441110885844001,10121190092557
639,79,"192.168.1.4",266210613211546,10121190094793
640,80,"192.168.1.10",441110885949372,10121190096849
640,80,"192.168.1.4",266210613315731,10121190099119
641,80,"192.168.1.10",441110885970705,10121190145481
641,80,"192.168.1.4",266210613336972,10121190148054
642,80,"192.168.1.10",441110885984297,10121190150099
642,80,"192.168.1.4",266210613351787,10121190152464
643,80,"192.168.1.10",441110885997760,10121190202894
643,80,"192.168.1.4",266210613365676,10121190205944
644,80,"192.168.1.10",441110886010872,10121190210266
644,80,"192.168.1.4",266210613379454,10121190212722
645,80,"192.168.1.10",441110886024723,10121190250699
645,80,"192.168.1.4",266210613393139,10121190253157
646,80,"192.168.1.10",441110886037983,10121190255202
646,80,"192.168.1.4",266210613406879,10121190257465
647,80,"192.168.1.10",441110886051149,10121190303213
647,80,"192.168.1.4",266210613420472,10121190305499
648,81,"192.168.1.10",441110886157575,10121190307690
648,81,"192.168.1.4",266210613523805,10121190310047
649,81,"192.168.1.10",441110886178760,10121190356190
649,81,"192.168.1.4",266210613545213,10121190360906
650,81,"192.168.1.10",441110886192557,10121190363088
650,81,"192.168.1.4",266210613559565,10121190365553
651,81,"192.168.1.10",441110886206038,10121190408767
651,81,"192.168.1.4",266210613573546,10121190411123
652,81,"192.168.1.10",441110886219464,10121190413365
652,81,"192.168.1.4",266210613587583,10121190415666
653,81,"192.168.1.10",441110886232834,10121190461131
653,81,"192.168.1.4",266210613601620,10121190463790
654,81,"192.168.1.10",441110886246668,10121190465812
654,81,"192.168.1.4",266210613615472,10121190467997
655,81,"192.168.1.10",441110886259890,10121190513451
656,82,"192.168.1.10",441110886365964,10121190515741
656,82,"192.168.1.4",266210613732250,10121190517807
657,82,"192.168.1.10",441110886387242,10121190520173
657,82,"192.168.1.4",266210613754120,10121190566622
658,82,"192.168.1.10",441110886400779,10121190569096
658,82,"192.168.1.4",266210613768861,10121190571162
659,82,"192.168.1.10",441110886414131,10121190573481
659,82,"192.168.1.4",266210613782676,10121190618840
660,82,"192.168.1.10",441110886427538,10121190621218
660,82,"192.168.1.4",266210613796398,10121190623289
661,82,"192.168.1.10",441110886440760,10121190625607
661,82,"192.168.1.4",266210613810009,10121190671586
662,82,"192.168.1.10",441110886453983,10121190676365
662,82,"192.168.1.4",266210613823583,10121190678538
663,82,"192.168.1.10",441110886468279,10121190681006
663,82,"192.168.1.4",266210613837602,10121190728548
664,83,"192.168.1.4",266210613940842,10121190733335
664,83,"192.168.1.10",441110886575131,10121190735724
665,83,"192.168.1.10",441110886596538,10121190739011
665,83,"192.168.1.4",266210613962102,10121190777148
666,83,"192.168.1.10",441110886610094,10121190779790
666,83,"192.168.1.4",266210613976231,10121190781959
667,83,"192.168.1.10",441110886623297,10121190784203
667,83,"192.168.1.4",266210613989861,10121190829320
668,83,"192.168.1.10",441110886636372,10121190831685
668,83,"192.168.1.4",266210614003528,10121190833755
669,83,"192.168.1.10",441110886649816,10121190835990
669,83,"192.168.1.4",266210614017287,10121190881684
670,83,"192.168.1.10",441110886663057,10121190884182
670,83,"192.168.1.4",266210614030954,10121190886276
671,83,"192.168.1.10",441110886676260,10121190888694
671,83,"192.168.1.4",266210614044639,10121190934370
672,84,"192.168.1.10",441110886782334,10121190936645
672,84,"192.168.1.4",266210614148361,10121190939086
673,84,"192.168.1.10",441110886803779,10121190941246
673,84,"192.168.1.4",266210614169991,10121190987464
674,84,"192.168.1.10",441110886817001,10121190992586
674,84,"192.168.1.4",266210614184676,10121190994649
675,84,"192.168.1.10",441110886830168,10121190997035
675,84,"192.168.1.4",266210614198454,10121191039641
676,84,"192.168.1.10",441110886843520,10121191041920
676,84,"192.168.1.4",266210614212176,10121191044211
677,84,"192.168.1.10",441110886856816,10121191046423
677,84,"192.168.1.4",266210614225805,10121191092280
678,84,"192.168.1.10",441110886870131,10121191094896
678,84,"192.168.1.4",266210614239694,10121191096981
679,84,"192.168.1.10",441110886883372,10121191099321
679,84,"192.168.1.4",266210614253491,10121191144945
680,85,"192.168.1.10",441110886990297,10121191147252
680,85,"192.168.1.4",266210614357139,10121191149472
681,85,"192.168.1.10",441110887012094,10121191152106
681,85,"192.168.1.4",266210614378417,10121191197730
682,85,"192.168.1.10",441110887025612,10121191200287
682,85,"192.168.1.4",266210614392176,10121191202394
683,85,"192.168.1.10",441110887038964,10121191204725
683,85,"192.168.1.4",266210614406028,10121191255676
684,85,"192.168.1.10",441110887052297,10121191257957
684,85,"192.168.1.4",266210614419768,10121191260063
685,85,"192.168.1.10",441110887065594,10121191262350
685,85,"192.168.1.4",266210614433417,10121191302278
686,85,"192.168.1.10",441110887078834,10121191305003
686,85,"192.168.1.4",266210614447102,10121191309388
687,85,"192.168.1.10",441110887092223,10121191311851
687,85,"192.168.1.4",266210614460954,10121191355238
688,86,"192.168.1.10",441110887198686,10121191357798
688,86,"192.168.1.4",266210614565546,10121191359883
689,86,"192.168.1.10",441110887220038,10121191362251
689,86,"192.168.1.4",266210614587120,10121191407903
690,86,"192.168.1.10",441110887233612,10121191410418
690,86,"192.168.1.4",266210614601676,10121191412483
691,86,"192.168.1.10",441110887247557,10121191414696
691,86,"192.168.1.4",266210614615472,10121191460221
692,86,"192.168.1.10",441110887260964,10121191462459
692,86,"192.168.1.4",266210614629398,10121191464454
693,86,"192.168.1.10",441110887274223,10121191466783
693,86,"192.168.1.4",266210614642991,10121191512798
694,86,"192.168.1.10",441110887287501,10121191515291
694,86,"192.168.1.4",266210614656750,10121191517424
695,86,"192.168.1.10",441110887300834,10121191519794
695,86,"192.168.1.4",266210614670454,10121191565460
696,87,"192.168.1.10",441110887407409,10121191567709
696,87,"192.168.1.4",266210614773620,10121191570089
697,87,"192.168.1.10",441110887428649,10121191572377
697,87,"192.168.1.4",266210614794805,10121191618566
698,87,"192.168.1.10",441110887441983,10121191621073
698,87,"192.168.1.4",266210614808713,10121191625491
699,87,"192.168.1.10",441110887455316,10121191627871
699,87,"192.168.1.4",266210614822491,10121191671166
700,87,"192.168.1.10",441110887469686,10121191673398
700,87,"192.168.1.4",266210614836305,10121191675404
701,87,"192.168.1.10",441110887482872,10121191677618
701,87,"192.168.1.4",266210614850065,10121191723495
702,87,"192.168.1.10",441110887496131,10121191727191
702,87,"192.168.1.4",266210614863713,10121191730128
703,87,"192.168.1.10",441110887509297,10121191734037
703,87,"192.168.1.4",266210614877676,10121191776697
704,88,"192.168.1.10",441110887616538,10121191778961
704,88,"192.168.1.4",266210614981879,10121191781100
705,88,"192.168.1.10",441110887637946,10121191783427
705,88,"192.168.1.4",266210615003435,10121191829712
706,88,"192.168.1.10",441110887651446,10121191832291
706,88,"192.168.1.4",266210615017787,10121191834323
707,88,"192.168.1.10",441110887664760,10121191836651
707,88,"192.168.1.4",266210615031731,10121191881904
708,88,"192.168.1.10",441110887677964,10121191884077
708,88,"192.168.1.4",266210615045287,10121191886233
709,88,"192.168.1.10",441110887691149,10121191888531
709,88,"192.168.1.4",266210615059083,10121191934461
710,88,"192.168.1.10",441110887704983,10121191936927
710,88,"192.168.1.4",266210615072861,10121191938978
711,88,"192.168.1.10",441110887718427,10121191945122
711,88,"192.168.1.4",266210615086509,10121191987271
712,89,"192.168.1.10",441110887823946,10121191989445
712,89,"192.168.1.4",266210615189954,10121191991593
713,89,"192.168.1.10",441110887845853,10121191993923
713,89,"192.168.1.4",266210615211565,10121192040900
714,89,"192.168.1.10",441110887859834,10121192043262
714,89,"192.168.1.4",266210615225750,10121192045407
715,89,"192.168.1.10",441110887873112,10121192047770
715,89,"192.168.1.4",266210615239602,10121192092728
716,89,"192.168.1.10",441110887886279,10121192095029
716,89,"192.168.1.4",266210615253379,10121192097134
717,89,"192.168.1.10",441110887899446,10121192099465
717,89,"192.168.1.4",266210615267194,10121192145261
718,89,"192.168.1.10",441110887912612,10121192147818
718,89,"192.168.1.4",266210615280713,10121192149900
719,89,"192.168.1.10",441110887926612,10121192152193
720,90,"192.168.1.4",266210615398268,10121192198006
720,90,"192.168.1.10",441110888035501,10121192200332
721,90,"192.168.1.4",266210615419842,10121192202400
721,90,"192.168.1.10",441110888057409,10121192204791
722,90,"192.168.1.4",266210615434417,10121192256093
722,90,"192.168.1.10",441110888071205,10121192259587
723,90,"192.168.1.4",266210615448083,10121192263863
723,90,"192.168.1.10",441110888084520,10121192268503
724,90,"192.168.1.4",266210615461842,10121192303433
724,90,"192.168.1.10",441110888097834,10121192305741
725,90,"192.168.1.4",266210615475583,10121192307741
725,90,"192.168.1.10",441110888110909,10121192310079
726,90,"192.168.1.4",266210615489342,10121192355911
726,90,"192.168.1.10",441110888124390,10121192358411
727,90,"192.168.1.4",266210615502917,10121192360555
727,90,"192.168.1.10",441110888137686,10121192362871
728,91,"192.168.1.10",441110888240186,10121192408813
728,91,"192.168.1.4",266210615606991,10121192411203
729,91,"192.168.1.10",441110888261834,10121192413309
729,91,"192.168.1.4",266210615628398,10121192415592
730,91,"192.168.1.10",441110888275483,10121192462027
730,91,"192.168.1.4",266210615642620,10121192464376
731,91,"192.168.1.10",441110888288927,10121192466496
731,91,"192.168.1.4",266210615656342,10121192468731
732,91,"192.168.1.10",441110888302409,10121192514143
732,91,"192.168.1.4",266210615670083,10121192516714
733,91,"192.168.1.10",441110888315742,10121192518822
733,91,"192.168.1.4",266210615683842,10121192521038
734,91,"192.168.1.10",441110888329057,10121192566927
734,91,"192.168.1.4",266210615697546,10121192569112
735,91,"192.168.1.10",441110888342297,10121192571194
735,91,"192.168.1.4",266210615711361,10121192575946
736,92,"192.168.1.10",441110888448668,10121192619613
736,92,"192.168.1.4",266210615815065,10121192622008
737,92,"192.168.1.10",441110888470279,10121192624026
737,92,"192.168.1.4",266210615836787,10121192626182
738,92,"192.168.1.10",441110888484390,10121192684839
738,92,"192.168.1.4",266210615851435,10121192689241
739,92,"192.168.1.10",441110888498057,10121192692848
739,92,"192.168.1.4",266210615865379,10121192697312
740,92,"192.168.1.10",441110888511057,10121192701493
740,92,"192.168.1.4",266210615878991,10121192704752
741,92,"192.168.1.10",441110888524279,10121192722703
741,92,"192.168.1.4",266210615892639,10121192725307
742,92,"192.168.1.10",441110888537409,10121192777277
742,92,"192.168.1.4",266210615906139,10121192779601
743,92,"192.168.1.10",441110888550668,10121192781586
743,92,"192.168.1.4",266210615919787,10121192783943
744,93,"192.168.1.10",441110888658186,10121192830016
744,93,"192.168.1.4",266210616027768,10121192832484
745,93,"192.168.1.10",441110888679686,10121192834634
745,93,"192.168.1.4",266210616049750,10121192836939
746,93,"192.168.1.10",441110888693205,10121192883070
746,93,"192.168.1.4",266210616063639,10121192885466
747,93,"192.168.1.10",441110888707372,10121192887549
747,93,"192.168.1.4",266210616077472,10121192889876
748,93,"192.168.1.10",441110888720834,10121192935594
748,93,"192.168.1.4",266210616091157,10121192938063
749,93,"192.168.1.10",441110888734242,10121192940169
749,93,"192.168.1.4",266210616104954,10121192942478
750,93,"192.168.1.10",441110888747446,10121192987811
750,93,"192.168.1.4",266210616118546,10121192990334
751,93,"192.168.1.10",441110888760872,10121192992346
751,93,"192.168.1.4",266210616132472,10121192994554
752,94,"192.168.1.10",441110888865557,10121193040549
752,94,"192.168.1.4",266210616231528,10121193042897
753,94,"192.168.1.10",441110888887020,10121193044967
753,94,"192.168.1.4",266210616253250,10121193047332
754,94,"192.168.1.10",441110888900464,10121193093571
754,94,"192.168.1.4",266210616267694,10121193095984
755,94,"192.168.1.10",441110888913834,10121193098042
755,94,"192.168.1.4",266210616281583,10121193100210
756,94,"192.168.1.10",441110888927668,10121193145906
756,94,"192.168.1.4",266210616295213,10121193148289
757,94,"192.168.1.10",441110888941020,10121193150349
757,94,"192.168.1.4",266210616309065,10121193152691
758,94,"192.168.1.10",441110888954242,10121193198881
758,94,"192.168.1.4",266210616322917,10121193201350
759,94,"192.168.1.10",441110888967464,10121193203650
759,94,"192.168.1.4",266210616336824,10121193205896
760,95,"192.168.1.10",441110889073668,10121193252532
760,95,"192.168.1.4",266210616439898,10121193254863
761,95,"192.168.1.10",441110889094742,10121193256940
761,95,"192.168.1.4",266210616461287,10121193259202
762,95,"192.168.1.10",441110889108149,10121193305196
762,95,"192.168.1.4",266210616475176,10121193307666
763,95,"192.168.1.10",441110889122112,10121193309911
763,95,"192.168.1.4",266210616488768,10121193312189
764,95,"192.168.1.10",441110889135668,10121193357408
764,95,"192.168.1.4",266210616502435,10121193359749
765,95,"192.168.1.10",441110889149520,10121193361834
765,95,"192.168.1.4",266210616516120,10121193364027
766,95,"192.168.1.10",441110889162872,10121193410188
766,95,"192.168.1.4",266210616529731,10121193412757
767,95,"192.168.1.10",441110889176112,10121193414819
767,95,"192.168.1.4",266210616543361,10121193417218
768,96,"192.168.1.10",441110889281927,10121193462936
768,96,"192.168.1.4",266210616648176,10121193465210
769,96,"192.168.1.10",441110889303223,10121193467314
769,96,"192.168.1.4",266210616669879,10121193469484
770,96,"192.168.1.10",441110889316742,10121193516371
770,96,"192.168.1.4",266210616684602,10121193518993
771,96,"192.168.1.10",441110889330001,10121193520968
771,96,"192.168.1.4",266210616698657,10121193523396
772,96,"192.168.1.10",441110889343242,10121193568440
772,96,"192.168.1.4",266210616712583,10121193570679
773,96,"192.168.1.10",441110889356612,10121193572799
773,96,"192.168.1.4",266210616726472,10121193575012
774,96,"192.168.1.10",441110889370520,10121193629670
774,96,"192.168.1.4",266210616740213,10121193632131
775,96,"192.168.1.10",441110889383853,10121193634129
775,96,"192.168.1.4",266210616754046,10121193636342
776,97,"192.168.1.10",441110889490205,10121193638480
776,97,"192.168.1.4",266210616856731,10121193640783
777,97,"192.168.1.10",441110889511501,10121193670845
777,97,"192.168.1.4",266210616878324,10121193673343
778,97,"192.168.1.10",441110889525242,10121193726684
778,97,"192.168.1.4",266210616892305,10121193729181
779,97,"192.168.1.10",441110889538501,10121193731336
779,97,"192.168.1.4",266210616906231,10121193733631
780,97,"192.168.1.10",441110889551909,10121193778768
780,97,"192.168.1.4",266210616919917,10121193781194
781,97,"192.168.1.10",441110889565279,10121193783327
781,97,"192.168.1.4",266210616933713,10121193785690
782,97,"192.168.1.10",441110889578649,10121193831626
782,97,"192.168.1.4",266210616947454,10121193833934
783,97,"192.168.1.10",441110889592612,10121193836008
784,98,"192.168.1.10",441110889699909,10121193838329
784,98,"192.168.1.4",266210617065194,10121193884291
785,98,"192.168.1.10",441110889721094,10121193890013
785,98,"192.168.1.4",266210617087009,10121193892068
786,98,"192.168.1.10",441110889734464,10121193894450
786,98,"192.168.1.4",266210617101454,10121193937677
787,98,"192.168.1.10",441110889747779,10121193939891
787,98,"192.168.1.4",266210617115231,10121193941952
788,98,"192.168.1.10",441110889761797,10121193944177
788,98,"192.168.1.4",266210617128972,10121193989726
789,98,"192.168.1.10",441110889775205,10121193992161
789,98,"192.168.1.4",266210617142787,10121193994212
790,98,"192.168.1.10",441110889788427,10121193996540
790,98,"192.168.1.4",266210617156546,10121194042306
791,98,"192.168.1.10",441110889801797,10121194044611
791,98,"192.168.1.4",266210617170176,10121194047130
792,99,"192.168.1.10",441110889906853,10121194049391
792,99,"192.168.1.4",266210617273417,10121194095462
793,99,"192.168.1.10",441110889928372,10121194100132
793,99,"192.168.1.4",266210617294713,10121194102874
794,99,"192.168.1.10",441110889942001,10121194106923
794,99,"192.168.1.4",266210617308861,10121194150172
795,99,"192.168.1.10",441110889955427,10121194152495
795,99,"192.168.1.4",266210617322472,10121194154630
796,99,"192.168.1.10",441110889968760,10121194156745
796,99,"192.168.1.4",266210617336083,10121194159044
797,99,"192.168.1.10",441110889982186,10121194199350
797,99,"192.168.1.4",266210617349861,10121194201911
798,99,"192.168.1.10",441110889995334,10121194204176
798,99,"192.168.1.4",266210617363750,10121194254653
799,99,"192.168.1.10",441110890008723,10121194256924
799,99,"192.168.1.4",266210617377342,10121194258977
800,100,"192.168.1.4",266210617481324,10121194261259
800,100,"192.168.1.10",441110890115094,10121194263521
801,100,"192.168.1.10",441110890137038,10121194304829
801,100,"192.168.1.4",266210617502528,10121194307188
802,100,"192.168.1.10",441110890150334,10121194309387
802,100,"192.168.1.4",266210617516861,10121194360009
803,100,"192.168.1.10",441110890163760,10121194362559
803,100,"192.168.1.4",266210617530842,10121194364535
804,100,"192.168.1.10",441110890176797,10121194366807
804,100,"192.168.1.4",266210617544546,10121194369078
805,100,"192.168.1.10",441110890190094,10121194411383
805,100,"192.168.1.4",266210617558176,10121194413759
806,100,"192.168.1.10",441110890203223,10121194415829
806,100,"192.168.1.4",266210617571731,10121194418046
807,100,"192.168.1.10",441110890216501,10121194463835
807,100,"192.168.1.4",266210617585435,10121194466329
808,101,"192.168.1.10",441110890323427,10121194468542
808,101,"192.168.1.4",266210617689917,10121194470821
809,101,"192.168.1.10",441110890344779,10121194516471
809,101,"192.168.1.4",266210617711157,10121194520922
810,101,"192.168.1.10",441110890358223,10121194523215
810,101,"192.168.1.4",266210617725435,10121194525721
811,101,"192.168.1.10",441110890372001,10121194569979
811,101,"192.168.1.4",266210617739231,10121194572405
812,101,"192.168.1.10",441110890385427,10121194574530
812,101,"192.168.1.4",266210617752991,10121194576841
813,101,"192.168.1.10",441110890399686,10121194626915
813,101,"192.168.1.4",266210617766787,10121194630717
814,101,"192.168.1.10",441110890413205,10121194634559
814,101,"192.168.1.4",266210617780546,10121194637970
815,101,"192.168.1.10",441110890426649,10121194642316
815,101,"192.168.1.4",266210617794324,10121194673174
816,102,"192.168.1.10",441110890532186,10121194675764
816,102,"192.168.1.4",266210617898046,10121194677929
817,102,"192.168.1.10",441110890553427,10121194727919
817,102,"192.168.1.4",266210617919639,10121194730222
818,102,"192.168.1.10",441110890567020,10121194732471
818,102,"192.168.1.4",266210617934398,10121194734574
819,102,"192.168.1.10",441110890580168,10121194736785
819,102,"192.168.1.4",266210617948194,10121194780254
820,102,"192.168.1.10",441110890593983,10121194782829
820,102,"192.168.1.4",266210617961898,10121194784964
821,102,"192.168.1.10",441110890607390,10121194787222
821,102,"192.168.1.4",266210617975583,10121194832856
822,102,"192.168.1.10",441110890620686,10121194835253
822,102,"192.168.1.4",266210617989361,10121194837399
823,102,"192.168.1.10",441110890633834,10121194839679
823,102,"192.168.1.4",266210618003028,10121194885345
824,103,"192.168.1.4",266210618106250,10121194887746
824,103,"192.168.1.10",441110890740927,10121194889833
825,103,"192.168.1.4",266210618127657,10121194892200
825,103,"192.168.1.10",441110890762297,10121194937915
826,103,"192.168.1.10",441110890776316,10121194940207
826,103,"192.168.1.4",266210618141861,10121194942289
827,103,"192.168.1.10",441110890789760,10121194944492
827,103,"192.168.1.4",266210618155731,10121194990804
828,103,"192.168.1.4",266210618169657,10121194993410
828,103,"192.168.1.10",441110890803501,10121194995464
829,103,"192.168.1.10",441110890817872,10121194997751
829,103,"192.168.1.4",266210618183305,10121195042838
830,103,"192.168.1.10",441110890831297,10121195045217
830,103,"192.168.1.4",266210618197213,10121195047323
831,103,"192.168.1.10",441110890844557,10121195049500
831,103,"192.168.1.4",266210618210954,10121195095892
832,104,"192.168.1.10",441110890948372,10121195098522
832,104,"192.168.1.4",266210618314935,10121195100623
833,104,"192.168.1.10",441110890969705,10121195102894
833,104,"192.168.1.4",266210618336268,10121195151679
834,104,"192.168.1.10",441110890983242,10121195156632
834,104,"192.168.1.4",266210618351120,10121195159550
835,104,"192.168.1.10",441110890996538,10121195161895
835,104,"192.168.1.4",266210618365268,10121195201065
836,104,"192.168.1.10",441110891009760,10121195203708
836,104,"192.168.1.4",266210618379102,10121195205797
837,104,"192.168.1.10",441110891023205,10121195207944
837,104,"192.168.1.4",266210618392768,10121195253279
838,104,"192.168.1.10",441110891037057,10121195255532
838,104,"192.168.1.4",266210618406639,10121195257643
839,104,"192.168.1.10",441110891050964,10121195259895
839,104,"192.168.1.4",266210618420472,10121195306210
840,105,"192.168.1.10",441110891156742,10121195308844
840,105,"192.168.1.4",266210618523065,10121195310881
841,105,"192.168.1.10",441110891177964,10121195312994
841,105,"192.168.1.4",266210618544472,10121195358596
842,105,"192.168.1.10",441110891191557,10121195361002
842,105,"192.168.1.4",266210618558398,10121195363099
843,105,"192.168.1.10",441110891204760,10121195365405
843,105,"192.168.1.4",266210618572046,10121195411628
844,105,"192.168.1.10",441110891217927,10121195414160
844,105,"192.168.1.4",266210618585639,10121195416238
845,105,"192.168.1.10",441110891231131,10121195418354
845,105,"192.168.1.4",266210618599268,10121195463893
846,105,"192.168.1.10",441110891244242,10121195468320
846,105,"192.168.1.4",266210618612824,10121195470410
847,105,"192.168.1.10",441110891257612,10121195472635
848,106,"192.168.1.10",441110891365075,10121195517084
848,106,"192.168.1.4",266210618731139,10121195519637
849,106,"192.168.1.10",441110891386131,10121195521784
849,106,"192.168.1.4",266210618752805,10121195524063
850,106,"192.168.1.10",441110891399668,10121195569529
850,106,"192.168.1.4",266210618767768,10121195571872
851,106,"192.168.1.10",441110891413020,10121195574118
851,106,"192.168.1.4",266210618781620,10121195576356
852,106,"192.168.1.10",441110891426260,10121195622481
852,106,"192.168.1.4",266210618795194,10121195626827
853,106,"192.168.1.10",441110891439575,10121195630603
853,106,"192.168.1.4",266210618809046,10121195633811
854,106,"192.168.1.10",441110891452723,10121195677291
854,106,"192.168.1.4",266210618822787,10121195679719
855,106,"192.168.1.10",441110891465983,10121195681768
855,106,"192.168.1.4",266210618836509,10121195683924
856,107,"192.168.1.10",441110891572853,10121195727709
856,107,"192.168.1.4",266210618939491,10121195730110
857,107,"192.168.1.10",441110891594409,10121195732352
857,107,"192.168.1.4",266210618961213,10121195734696
858,107,"192.168.1.10",441110891607909,10121195780570
858,107,"192.168.1.4",266210618975213,10121195785341
859,107,"192.168.1.10",441110891621168,10121195787445
859,107,"192.168.1.4",266210618988954,10121195789555
860,107,"192.168.1.10",441110891634409,10121195833799
860,107,"192.168.1.4",266210619002676,10121195836204
861,107,"192.168.1.10",441110891647631,10121195838225
861,107,"192.168.1.4",266210619016546,10121195840500
862,107,"192.168.1.10",441110891660686,10121195885459
862,107,"192.168.1.4",266210619030157,10121195888023
863,107,"192.168.1.10",441110891674834,10121195890224
863,107,"192.168.1.4",266210619043824,10121195892451
864,108,"192.168.1.4",266210619147898,10121195938152
864,108,"192.168.1.10",441110891782631,10121195940633
865,108,"192.168.1.10",441110891804112,10121195942615
865,108,"192.168.1.4",266210619169509,10121195944841
866,108,"192.168.1.10",441110891817760,10121195990639
866,108,"192.168.1.4",266210619184509,10121195993069
867,108,"192.168.1.10",441110891831742,10121195995237
867,108,"192.168.1.4",266210619198398,10121195997496
868,108,"192.168.1.10",441110891845057,10121196044393
868,108,"192.168.1.4",266210619212102,10121196046902
869,108,"192.168.1.10",441110891858464,10121196048866
869,108,"192.168.1.4",266210619225935,10121196051192
870,108,"192.168.1.10",441110891871705,10121196096095
870,108,"192.168.1.4",266210619239731,10121196101170
871,108,"192.168.1.10",441110891885001,10121196103321
871,108,"192.168.1.4",266210619253342,10121196105575
872,109,"192.168.1.4",266210619356361,10121196150506
873,109,"192.168.1.4",266210619377879,10121196154416
872,109,"192.168.1.10",441110891989557,10121196157760
874,109,"192.168.1.4",266210619391879,10121196159947
873,109,"192.168.1.10",441110892030853,10121196201445
875,109,"192.168.1.4",266210619405694,10121196203883
