Sequence number,burst index,ip of sending device,time sent (ns),time received (ns)
1193,149,"192.168.1.10",440718535933587,9728841040281
1194,149,"192.168.1.4",265818261174484,9728841045033
1194,149,"192.168.1.10",440718535946828,9728841049306
1195,149,"192.168.1.10",440718535959920,9728841053821
1195,149,"192.168.1.4",265818261198354,9728841092678
1196,149,"192.168.1.10",440718535973587,9728841097833
1196,149,"192.168.1.4",265818261222243,9728841102312
1197,149,"192.168.1.10",440718535986698,9728841107216
1197,149,"192.168.1.4",265818261245984,9728841146109
1198,149,"192.168.1.10",440718535999846,9728841150274
1198,149,"192.168.1.4",265818261269836,9728841155406
1199,149,"192.168.1.10",440718536039679,9728841165270
1200,150,"192.168.1.10",440718536054698,9728841200659
1199,149,"192.168.1.4",265818261293539,9728841206070
1201,150,"192.168.1.10",440718536067920,9728841210172
1202,150,"192.168.1.10",440718536080994,9728841214864
1200,150,"192.168.1.4",265818261317317,9728841250869
1203,150,"192.168.1.10",440718536094124,9728841254910
1204,150,"192.168.1.10",440718536107179,9728841259342
1205,150,"192.168.1.10",440718536120809,9728841263683
1206,150,"192.168.1.10",440718536133828,9728841306978
1207,150,"192.168.1.10",440718536146846,9728841312607
1204,150,"192.168.1.4",265818261412799,9728841316711
1205,150,"192.168.1.4",265818261436465,9728841321181
1206,150,"192.168.1.4",265818261460169,9728841360660
1207,150,"192.168.1.4",265818261483947,9728841365112
1208,151,"192.168.1.4",265818261507910,9728841369133
1209,151,"192.168.1.4",265818261531817,9728841374208
1210,151,"192.168.1.4",265818261555576,9728841439247
1208,151,"192.168.1.10",440718536329883,9728841443906
1211,151,"192.168.1.4",265818261579336,9728841460140
1209,151,"192.168.1.10",440718536350865,9728841465217
1210,151,"192.168.1.10",440718536363883,9728841469596
1212,151,"192.168.1.4",265818261603076,9728841474345
1211,151,"192.168.1.10",440718536376920,9728841479317
1212,151,"192.168.1.10",440718536390013,9728841488812
1213,151,"192.168.1.4",265818261626836,9728841529614
1213,151,"192.168.1.10",440718536403087,9728841535169
1214,151,"192.168.1.4",265818261650650,9728841539686
1214,151,"192.168.1.10",440718536416828,9728841544350
1215,151,"192.168.1.10",440718536429939,9728841548828
1215,151,"192.168.1.4",265818261674484,9728841553298
1216,152,"192.168.1.10",440718536537402,9728841576758
1216,152,"192.168.1.4",265818261778891,9728841581055
1217,152,"192.168.1.10",440718536558735,9728841585874
1218,152,"192.168.1.10",440718536572050,9728841590318
1217,152,"192.168.1.4",265818261809817,9728841632177
1219,152,"192.168.1.10",440718536584920,9728841637680
1220,152,"192.168.1.10",440718536597883,9728841641880
1218,152,"192.168.1.4",265818261834391,9728841646987
1221,152,"192.168.1.10",440718536610939,9728841685492
1219,152,"192.168.1.4",265818261858150,9728841690885
1222,152,"192.168.1.10",440718536623883,9728841695058
1223,152,"192.168.1.10",440718536637605,9728841699930
1220,152,"192.168.1.4",265818261881965,9728841738778
1221,152,"192.168.1.4",265818261905854,9728841744519
1222,152,"192.168.1.4",265818261929595,9728841748744
1223,152,"192.168.1.4",265818261953317,9728841753435
1224,153,"192.168.1.4",265818261977224,9728841794634
1224,153,"192.168.1.10",440718536746772,9728841799704
1225,153,"192.168.1.4",265818262000854,9728841809212
1225,153,"192.168.1.10",440718536768605,9728841813728
1226,153,"192.168.1.10",440718536782309,9728841846390
1226,153,"192.168.1.4",265818262024724,9728841851484
1227,153,"192.168.1.10",440718536795531,9728841855809
1228,153,"192.168.1.10",440718536808328,9728841860702
1227,153,"192.168.1.4",265818262048187,9728841942809
1229,153,"192.168.1.10",440718536821291,9728841947587
1230,153,"192.168.1.10",440718536834254,9728841952398
1228,153,"192.168.1.4",265818262071928,9728841957446
1231,153,"192.168.1.10",440718536847272,9728841961581
1229,153,"192.168.1.4",265818262095854,9728841966357
1230,153,"192.168.1.4",265818262119669,9728841971089
1231,153,"192.168.1.4",265818262143391,9728841975834
1232,154,"192.168.1.4",265818262167465,9728842007322
1233,154,"192.168.1.4",265818262191113,9728842012084
1232,154,"192.168.1.10",440718536953902,9728842016229
1233,154,"192.168.1.10",440718536975124,9728842021087
1234,154,"192.168.1.4",265818262214687,9728842059588
1234,154,"192.168.1.10",440718536988568,9728842064715
1235,154,"192.168.1.10",440718537001698,9728842068941
1235,154,"192.168.1.4",265818262238484,9728842073605
1236,154,"192.168.1.10",440718537014846,9728842113356
1236,154,"192.168.1.4",265818262262243,9728842118225
1237,154,"192.168.1.10",440718537027883,9728842130798
1238,154,"192.168.1.10",440718537040865,9728842136047
1237,154,"192.168.1.4",265818262286187,9728842163105
1239,154,"192.168.1.10",440718537053939,9728842166036
1238,154,"192.168.1.4",265818262310021,9728842168828
1239,154,"192.168.1.4",265818262333502,9728842171765
1240,155,"192.168.1.4",265818262357187,9728842213281
1241,155,"192.168.1.4",265818262380743,9728842216295
1242,155,"192.168.1.4",265818262404354,9728842218906
1240,155,"192.168.1.10",440718537162124,9728842221723
1241,155,"192.168.1.10",440718537183772,9728842264744
1243,155,"192.168.1.4",265818262427910,9728842267614
1242,155,"192.168.1.10",440718537197179,9728842270149
1243,155,"192.168.1.10",440718537210272,9728842272877
1244,155,"192.168.1.4",265818262451317,9728842317183
1244,155,"192.168.1.10",440718537223179,9728842320313
1245,155,"192.168.1.10",440718537236272,9728842322916
1245,155,"192.168.1.4",265818262475002,9728842325769
1246,155,"192.168.1.10",440718537249309,9728842369825
1246,155,"192.168.1.4",265818262498965,9728842372712
1247,155,"192.168.1.10",440718537262420,9728842375333
1247,155,"192.168.1.4",265818262522391,9728842378099
1248,156,"192.168.1.4",265818262546113,9728842423559
1249,156,"192.168.1.4",265818262569761,9728842426525
1250,156,"192.168.1.4",265818262593187,9728842432420
1248,156,"192.168.1.10",440718537370402,9728842435152
1251,156,"192.168.1.4",265818262617039,9728842475460
1249,156,"192.168.1.10",440718537391661,9728842478391
1252,156,"192.168.1.4",265818262640632,9728842480935
1250,156,"192.168.1.10",440718537405809,9728842483940
1251,156,"192.168.1.10",440718537419420,9728842527689
1253,156,"192.168.1.4",265818262664280,9728842530486
1252,156,"192.168.1.10",440718537432550,9728842533095
1253,156,"192.168.1.10",440718537445642,9728842536180
1254,156,"192.168.1.4",265818262688113,9728842580653
1254,156,"192.168.1.10",440718537458605,9728842583540
1255,156,"192.168.1.10",440718537471772,9728842586168
1255,156,"192.168.1.4",265818262711576,9728842588911
1256,157,"192.168.1.10",440718537578846,9728842633891
1256,157,"192.168.1.4",265818262820187,9728842636645
1257,157,"192.168.1.10",440718537600068,9728842639241
1258,157,"192.168.1.10",440718537613346,9728842641998
1257,157,"192.168.1.4",265818262851095,9728842685492
1259,157,"192.168.1.10",440718537626550,9728842688332
1258,157,"192.168.1.4",265818262875428,9728842691004
1260,157,"192.168.1.10",440718537640198,9728842693743
1261,157,"192.168.1.10",440718537653291,9728842738327
1259,157,"192.168.1.4",265818262899021,9728842741412
1262,157,"192.168.1.10",440718537666328,9728842744057
1263,157,"192.168.1.10",440718537679494,9728842749581
1260,157,"192.168.1.4",265818262922817,9728842791080
1261,157,"192.168.1.4",265818262946410,9728842793869
1262,157,"192.168.1.4",265818262970169,9728842796350
1263,157,"192.168.1.4",265818262993891,9728842798994
1264,158,"192.168.1.4",265818263017947,9728842844155
1264,158,"192.168.1.10",440718537788216,9728842846977
1265,158,"192.168.1.4",265818263041891,9728842849633
1265,158,"192.168.1.10",440718537809476,9728842852392
1266,158,"192.168.1.10",440718537822679,9728842898513
1266,158,"192.168.1.4",265818263065613,9728842903053
1267,158,"192.168.1.10",440718537835809,9728842906773
1268,158,"192.168.1.10",440718537848735,9728842909793
1267,158,"192.168.1.4",265818263089447,9728842950478
1269,158,"192.168.1.10",440718537862439,9728842953405
1270,158,"192.168.1.10",440718537875550,9728842955925
1268,158,"192.168.1.4",265818263113261,9728842958878
1271,158,"192.168.1.10",440718537888624,9728843002851
1269,158,"192.168.1.4",265818263137058,9728843005713
1270,158,"192.168.1.4",265818263160687,9728843008423
1271,158,"192.168.1.4",265818263184465,9728843011284
1272,159,"192.168.1.4",265818263208428,9728843055919
1273,159,"192.168.1.4",265818263232187,9728843058889
1272,159,"192.168.1.10",440718537995402,9728843061667
1273,159,"192.168.1.10",440718538016661,9728843067988
1274,159,"192.168.1.4",265818263255965,9728843108347
1274,159,"192.168.1.10",440718538030050,9728843111659
1275,159,"192.168.1.4",265818263279761,9728843114414
1275,159,"192.168.1.10",440718538043846,9728843117174
1276,159,"192.168.1.10",440718538056939,9728843160713
1276,159,"192.168.1.4",265818263303632,9728843163818
1277,159,"192.168.1.10",440718538069828,9728843166402
1278,159,"192.168.1.10",440718538083383,9728843169118
1277,159,"192.168.1.4",265818263327632,9728843213507
1279,159,"192.168.1.10",440718538096346,9728843216527
1278,159,"192.168.1.4",265818263351021,9728843219167
1279,159,"192.168.1.4",265818263374873,9728843221969
1280,160,"192.168.1.4",265818263398502,9728843266982
1281,160,"192.168.1.4",265818263422206,9728843269987
1282,160,"192.168.1.4",265818263445799,9728843272549
1280,160,"192.168.1.10",440718538203679,9728843275380
1281,160,"192.168.1.10",440718538224735,9728843319266
1283,160,"192.168.1.4",265818263469261,9728843322606
1282,160,"192.168.1.10",440718538237716,9728843325121
1283,160,"192.168.1.10",440718538250846,9728843327960
1284,160,"192.168.1.4",265818263492947,9728843371745
1284,160,"192.168.1.10",440718538263939,9728843374694
1285,160,"192.168.1.10",440718538277087,9728843377730
1285,160,"192.168.1.4",265818263516799,9728843387120
1286,160,"192.168.1.10",440718538290031,9728843424965
1287,160,"192.168.1.10",440718538303661,9728843427862
1286,160,"192.168.1.4",265818263540484,9728843430500
1287,160,"192.168.1.4",265818263564354,9728843433240
1288,161,"192.168.1.4",265818263587984,9728843479126
1289,161,"192.168.1.4",265818263611521,9728843482316
1290,161,"192.168.1.4",265818263635039,9728843484954
1288,161,"192.168.1.10",440718538412124,9728843487796
1291,161,"192.168.1.4",265818263658817,9728843530951
1289,161,"192.168.1.10",440718538433494,9728843534165
1292,161,"192.168.1.4",265818263682502,9728843536834
1290,161,"192.168.1.10",440718538446994,9728843539510
1291,161,"192.168.1.10",440718538460031,9728843582985
1293,161,"192.168.1.4",265818263706169,9728843585827
1292,161,"192.168.1.10",440718538473124,9728843588571
1293,161,"192.168.1.10",440718538486254,9728843591373
1294,161,"192.168.1.4",265818263729836,9728843636247
1294,161,"192.168.1.10",440718538499142,9728843639637
1295,161,"192.168.1.10",440718538512216,9728843642310
1295,161,"192.168.1.4",265818263753484,9728843645065
1296,162,"192.168.1.10",440718538620383,9728843690757
1296,162,"192.168.1.4",265818263861650,9728843693610
1297,162,"192.168.1.10",440718538641439,9728843696236
1298,162,"192.168.1.10",440718538654624,9728843699043
1297,162,"192.168.1.4",265818263892799,9728843742401
1299,162,"192.168.1.10",440718538667642,9728843745341
1298,162,"192.168.1.4",265818263917039,9728843747944
1300,162,"192.168.1.10",440718538681587,9728843750706
1301,162,"192.168.1.10",440718538694642,9728843795186
1299,162,"192.168.1.4",265818263940539,9728843798406
1302,162,"192.168.1.10",440718538707605,9728843801099
1303,162,"192.168.1.10",440718538720772,9728843803908
1300,162,"192.168.1.4",265818263964095,9728843847783
1301,162,"192.168.1.4",265818263987576,9728843850848
1302,162,"192.168.1.4",265818264032002,9728843853473
1303,162,"192.168.1.4",265818264059928,9728843856251
1304,163,"192.168.1.10",440718538829642,9728843903582
1304,163,"192.168.1.4",265818264084336,9728843906625
1305,163,"192.168.1.10",440718538851365,9728843909319
1306,163,"192.168.1.10",440718538864624,9728843912356
1305,163,"192.168.1.4",265818264108113,9728843953942
1307,163,"192.168.1.10",440718538877605,9728843957514
1308,163,"192.168.1.10",440718538890698,9728843960192
1306,163,"192.168.1.4",265818264131836,9728843962942
1309,163,"192.168.1.10",440718538903716,9728844014462
1310,163,"192.168.1.10",440718538916939,9728844017495
1307,163,"192.168.1.4",265818264155613,9728844019876
1311,163,"192.168.1.10",440718538930068,9728844022609
1308,163,"192.168.1.4",265818264179521,9728844060920
1309,163,"192.168.1.4",265818264203224,9728844064320
1310,163,"192.168.1.4",265818264227076,9728844066889
1311,163,"192.168.1.4",265818264250706,9728844069773
1312,164,"192.168.1.4",265818264274669,9728844113870
1312,164,"192.168.1.10",440718539037050,9728844117116
1313,164,"192.168.1.10",440718539058198,9728844119706
1313,164,"192.168.1.4",265818264298502,9728844122579
1314,164,"192.168.1.10",440718539071624,9728844165693
1315,164,"192.168.1.10",440718539085494,9728844168768
1314,164,"192.168.1.4",265818264322243,9728844171634
1316,164,"192.168.1.10",440718539098716,9728844174360
1315,164,"192.168.1.4",265818264345854,9728844218941
1317,164,"192.168.1.10",440718539111865,9728844221806
1318,164,"192.168.1.10",440718539124902,9728844224369
1316,164,"192.168.1.4",265818264369780,9728844227140
1319,164,"192.168.1.10",440718539137920,9728844272430
1317,164,"192.168.1.4",265818264393687,9728844275945
1318,164,"192.168.1.4",265818264417576,9728844278621
1319,164,"192.168.1.4",265818264441076,9728844281279
1320,165,"192.168.1.4",265818264464891,9728844325056
1321,165,"192.168.1.4",265818264488706,9728844328038
1320,165,"192.168.1.10",440718539245272,9728844330645
1321,165,"192.168.1.10",440718539266124,9728844333411
1322,165,"192.168.1.4",265818264512484,9728844378298
1322,165,"192.168.1.10",440718539279735,9728844386656
1323,165,"192.168.1.10",440718539292902,9728844390524
1323,165,"192.168.1.4",265818264536021,9728844393661
1324,165,"192.168.1.10",440718539306828,9728844430615
1325,165,"192.168.1.10",440718539320754,9728844433422
1324,165,"192.168.1.4",265818264559632,9728844436399
1326,165,"192.168.1.10",440718539333828,9728844439181
1325,165,"192.168.1.4",265818264583206,9728844483455
1327,165,"192.168.1.10",440718539346661,9728844486297
1326,165,"192.168.1.4",265818264606780,9728844488952
1327,165,"192.168.1.4",265818264630484,9728844491748
1328,166,"192.168.1.4",265818264654187,9728844538511
1329,166,"192.168.1.4",265818264677984,9728844541686
1328,166,"192.168.1.10",440718539453235,9728844544404
1330,166,"192.168.1.4",265818264701632,9728844547098
1329,166,"192.168.1.10",440718539474457,9728844550063
1330,166,"192.168.1.10",440718539487735,9728844587539
1331,166,"192.168.1.4",265818264725224,9728844590540
1331,166,"192.168.1.10",440718539500920,9728844593151
1332,166,"192.168.1.4",265818264749021,9728844643689
1332,166,"192.168.1.10",440718539514050,9728844646593
1333,166,"192.168.1.10",440718539527902,9728844649251
1333,166,"192.168.1.4",265818264772632,9728844652008
1334,166,"192.168.1.10",440718539540828,9728844654890
1335,166,"192.168.1.10",440718539553939,9728844695737
1334,166,"192.168.1.4",265818264796447,9728844699013
1335,166,"192.168.1.4",265818264820021,9728844701689
1336,167,"192.168.1.4",265818264843817,9728844704682
1337,167,"192.168.1.4",265818264867502,9728844750509
1338,167,"192.168.1.4",265818264891113,9728844753448
1336,167,"192.168.1.10",440718539661605,9728844756209
1339,167,"192.168.1.4",265818264915169,9728844758923
1337,167,"192.168.1.10",440718539682939,9728844761699
1338,167,"192.168.1.10",440718539696124,9728844800662
1340,167,"192.168.1.4",265818264938910,9728844803606
1339,167,"192.168.1.10",440718539709105,9728844806201
1340,167,"192.168.1.10",440718539722198,9728844809048
1341,167,"192.168.1.4",265818264962632,9728844851197
1341,167,"192.168.1.10",440718539735309,9728844854389
1342,167,"192.168.1.10",440718539749013,9728844857271
1342,167,"192.168.1.4",265818264986354,9728844910269
1343,167,"192.168.1.10",440718539762013,9728844913438
1343,167,"192.168.1.4",265818265010002,9728844915995
1344,168,"192.168.1.10",440718539871105,9728844918813
1344,168,"192.168.1.4",265818265112021,9728844921753
1345,168,"192.168.1.10",440718539892494,9728844959914
1346,168,"192.168.1.10",440718539905809,9728844962784
1345,168,"192.168.1.4",265818265143021,9728844965522
1347,168,"192.168.1.10",440718539918902,9728844971913
1346,168,"192.168.1.4",265818265167724,9728845012304
1348,168,"192.168.1.10",440718539931957,9728845015769
1349,168,"192.168.1.10",440718539945198,9728845018531
1347,168,"192.168.1.4",265818265191780,9728845021389
1350,168,"192.168.1.10",440718539959142,9728845065310
1351,168,"192.168.1.10",440718539973068,9728845068251
1348,168,"192.168.1.4",265818265215539,9728845071014
1349,168,"192.168.1.4",265818265239428,9728845073724
1350,168,"192.168.1.4",265818265263132,9728845117835
1351,168,"192.168.1.4",265818265286576,9728845120848
1352,169,"192.168.1.4",265818265310521,9728845123526
1352,169,"192.168.1.10",440718540081865,9728845126319
1353,169,"192.168.1.4",265818265334336,9728845171351
1353,169,"192.168.1.10",440718540103605,9728845174483
1354,169,"192.168.1.10",440718540117161,9728845177203
1354,169,"192.168.1.4",265818265358113,9728845179954
1355,169,"192.168.1.10",440718540130383,9728845223510
1356,169,"192.168.1.10",440718540143291,9728845226619
1355,169,"192.168.1.4",265818265381502,9728845229348
1357,169,"192.168.1.10",440718540156235,9728845232293
1356,169,"192.168.1.4",265818265405058,9728845276734
1358,169,"192.168.1.10",440718540169272,9728845279691
1359,169,"192.168.1.10",440718540182235,9728845282521
1357,169,"192.168.1.4",265818265428336,9728845285346
1358,169,"192.168.1.4",265818265451761,9728845329757
1359,169,"192.168.1.4",265818265475336,9728845332925
1360,170,"192.168.1.4",265818265499150,9728845335754
1361,170,"192.168.1.4",265818265522799,9728845338399
1360,170,"192.168.1.10",440718540287087,9728845384397
1361,170,"192.168.1.10",440718540308439,9728845388725
1362,170,"192.168.1.4",265818265546410,9728845392089
1362,170,"192.168.1.10",440718540321846,9728845395021
1363,170,"192.168.1.4",265818265570058,9728845435421
1363,170,"192.168.1.10",440718540334883,9728845438495
1364,170,"192.168.1.10",440718540347976,9728845441463
1364,170,"192.168.1.4",265818265593576,9728845444267
1365,170,"192.168.1.10",440718540361068,9728845487889
1366,170,"192.168.1.10",440718540374179,9728845490823
1365,170,"192.168.1.4",265818265617391,9728845493790
1367,170,"192.168.1.10",440718540387161,9728845496530
1366,170,"192.168.1.4",265818265641132,9728845540421
1367,170,"192.168.1.4",265818265664724,9728845543471
1368,171,"192.168.1.4",265818265688484,9728845546354
1369,171,"192.168.1.4",265818265712317,9728845549193
1370,171,"192.168.1.4",265818265735947,9728845593840
1368,171,"192.168.1.10",440718540495309,9728845596800
1369,171,"192.168.1.10",440718540517013,9728845599544
1371,171,"192.168.1.4",265818265759669,9728845602402
1370,171,"192.168.1.10",440718540530605,9728845646404
1371,171,"192.168.1.10",440718540543716,9728845649580
1372,171,"192.168.1.4",265818265783428,9728845652267
1372,171,"192.168.1.10",440718540556754,9728845655163
1373,171,"192.168.1.10",440718540569735,9728845698697
1373,171,"192.168.1.4",265818265807169,9728845701689
1374,171,"192.168.1.10",440718540582716,9728845704428
1374,171,"192.168.1.4",265818265830799,9728845707236
1375,171,"192.168.1.10",440718540596624,9728845752560
1375,171,"192.168.1.4",265818265854650,9728845755473
1376,172,"192.168.1.4",265818265878354,9728845758193
1377,172,"192.168.1.4",265818265902058,9728845760931
1378,172,"192.168.1.4",265818265925484,9728845804942
1376,172,"192.168.1.10",440718540703198,9728845807824
1379,172,"192.168.1.4",265818265948910,9728845810520
1377,172,"192.168.1.10",440718540724142,9728845813567
1380,172,"192.168.1.4",265818265972521,9728845858227
1378,172,"192.168.1.10",440718540737328,9728845861419
1379,172,"192.168.1.10",440718540751328,9728845865614
1381,172,"192.168.1.4",265818265996261,9728845869223
1380,172,"192.168.1.10",440718540764457,9728845910599
1381,172,"192.168.1.10",440718540777494,9728845913575
1382,172,"192.168.1.4",265818266019650,9728845916480
1382,172,"192.168.1.10",440718540790439,9728845919509
1383,172,"192.168.1.10",440718540803439,9728845963759
1384,173,"192.168.1.10",440718540912735,9728845966642
1384,173,"192.168.1.4",265818266153076,9728845969313
1385,173,"192.168.1.10",440718540933735,9728845972065
1386,173,"192.168.1.10",440718540946939,9728846016265
1385,173,"192.168.1.4",265818266184150,9728846019520
1387,173,"192.168.1.10",440718540960013,9728846022278
1386,173,"192.168.1.4",265818266208854,9728846025191
1388,173,"192.168.1.10",440718540973772,9728846068689
1389,173,"192.168.1.10",440718540986883,9728846071703
1387,173,"192.168.1.4",265818266232484,9728846074610
1390,173,"192.168.1.10",440718540999754,9728846077311
1391,173,"192.168.1.10",440718541012883,9728846121683
1388,173,"192.168.1.4",265818266256187,9728846124839
1389,173,"192.168.1.4",265818266279706,9728846127575
1390,173,"192.168.1.4",265818266303169,9728846130386
1391,173,"192.168.1.4",265818266326891,9728846174147
1392,174,"192.168.1.4",265818266350687,9728846177121
1392,174,"192.168.1.10",440718541119439,9728846179911
1393,174,"192.168.1.4",265818266374724,9728846182664
1393,174,"192.168.1.10",440718541140939,9728846227611
1394,174,"192.168.1.10",440718541154124,9728846230566
1394,174,"192.168.1.4",265818266398391,9728846233270
1395,174,"192.168.1.10",440718541167050,9728846236024
1396,174,"192.168.1.10",440718541179920,9728846279849
1395,174,"192.168.1.4",265818266422058,9728846286405
1397,174,"192.168.1.10",440718541193587,9728846289086
1398,174,"192.168.1.10",440718541206642,9728846291927
1396,174,"192.168.1.4",265818266445891,9728846333253
1399,174,"192.168.1.10",440718541219679,9728846336264
1397,174,"192.168.1.4",265818266469317,9728846339090
1398,174,"192.168.1.4",265818266492910,9728846341844
1399,174,"192.168.1.4",265818266516780,9728846385914
1400,175,"192.168.1.4",265818266540447,9728846388883
1401,175,"192.168.1.4",265818266564187,9728846391662
1400,175,"192.168.1.10",440718541328494,9728846394474
1401,175,"192.168.1.10",440718541349920,9728846439255
1402,175,"192.168.1.4",265818266588021,9728846442538
1402,175,"192.168.1.10",440718541363179,9728846445412
1403,175,"192.168.1.4",265818266611836,9728846448305
1403,175,"192.168.1.10",440718541376161,9728846491548
1404,175,"192.168.1.10",440718541389235,9728846494518
1404,175,"192.168.1.4",265818266635336,9728846497281
1405,175,"192.168.1.10",440718541402309,9728846500170
1406,175,"192.168.1.10",440718541415920,9728846544857
1405,175,"192.168.1.4",265818266659095,9728846548093
1407,175,"192.168.1.10",440718541429050,9728846550871
1406,175,"192.168.1.4",265818266682724,9728846553565
1407,175,"192.168.1.4",265818266706428,9728846597682
1408,176,"192.168.1.4",265818266730354,9728846603870
1409,176,"192.168.1.4",265818266754373,9728846606617
1410,176,"192.168.1.4",265818266778113,9728846609402
1408,176,"192.168.1.10",440718541536291,9728846650891
1409,176,"192.168.1.10",440718541557698,9728846654023
1411,176,"192.168.1.4",265818266801799,9728846656738
1410,176,"192.168.1.10",440718541571513,9728846659345
1411,176,"192.168.1.10",440718541584642,9728846703032
1412,176,"192.168.1.4",265818266825650,9728846705897
1412,176,"192.168.1.10",440718541597735,9728846708141
1413,176,"192.168.1.10",440718541610883,9728846710588
1413,176,"192.168.1.4",265818266849206,9728846750950
1414,176,"192.168.1.10",440718541624050,9728846753726
1414,176,"192.168.1.4",265818266873039,9728846756004
1415,176,"192.168.1.10",440718541637846,9728846758242
1415,176,"192.168.1.4",265818266896910,9728846802625
1416,177,"192.168.1.4",265818266920761,9728846805158
1417,177,"192.168.1.4",265818266944280,9728846807298
1418,177,"192.168.1.4",265818266967965,9728846809410
1416,177,"192.168.1.10",440718541745087,9728846856385
1419,177,"192.168.1.4",265818266991724,9728846861597
1417,177,"192.168.1.10",440718541766198,9728846864986
1420,177,"192.168.1.4",265818267015391,9728846870505
1418,177,"192.168.1.10",440718541779383,9728846907992
1419,177,"192.168.1.10",440718541792513,9728846910808
1421,177,"192.168.1.4",265818267038947,9728846920031
1420,177,"192.168.1.10",440718541805791,9728846922266
1421,177,"192.168.1.10",440718541818865,9728846960749
1422,177,"192.168.1.4",265818267062706,9728846963509
1422,177,"192.168.1.10",440718541831902,9728846965871
1423,177,"192.168.1.10",440718541844846,9728846968391
1424,178,"192.168.1.10",440718541953957,9728847013302
1424,178,"192.168.1.4",265818267194317,9728847016068
1425,178,"192.168.1.10",440718541975902,9728847018416
1426,178,"192.168.1.10",440718541989383,9728847021730
1425,178,"192.168.1.4",265818267225539,9728847066567
1427,178,"192.168.1.10",440718542002365,9728847069234
1426,178,"192.168.1.4",265818267249706,9728847071368
1428,178,"192.168.1.10",440718542015513,9728847073944
1429,178,"192.168.1.10",440718542028457,9728847118800
1427,178,"192.168.1.4",265818267273521,9728847121406
1430,178,"192.168.1.10",440718542041550,9728847123757
1431,178,"192.168.1.10",440718542054568,9728847126404
1428,178,"192.168.1.4",265818267297261,9728847171121
1429,178,"192.168.1.4",265818267321187,9728847174844
1430,178,"192.168.1.4",265818267344891,9728847177119
1431,178,"192.168.1.4",265818267368650,9728847179236
1432,179,"192.168.1.4",265818267392447,9728847224728
1432,179,"192.168.1.10",440718542161624,9728847227909
1433,179,"192.168.1.4",265818267416206,9728847233539
1433,179,"192.168.1.10",440718542183291,9728847235999
1434,179,"192.168.1.10",440718542196791,9728847278638
1434,179,"192.168.1.4",265818267440039,9728847281513
1435,179,"192.168.1.10",440718542209994,9728847283724
1436,179,"192.168.1.10",440718542223105,9728847286301
1435,179,"192.168.1.4",265818267463761,9728847329331
1437,179,"192.168.1.10",440718542236272,9728847332341
1438,179,"192.168.1.10",440718542249254,9728847334454
1436,179,"192.168.1.4",265818267487465,9728847336677
1439,179,"192.168.1.10",440718542262383,9728847393741
1437,179,"192.168.1.4",265818267511095,9728847396551
1438,179,"192.168.1.4",265818267534836,9728847399282
1439,179,"192.168.1.4",265818267558447,9728847401783
1440,180,"192.168.1.4",265818267582336,9728847435470
1441,180,"192.168.1.4",265818267605891,9728847438923
1440,180,"192.168.1.10",440718542370105,9728847441296
1441,180,"192.168.1.10",440718542391309,9728847443822
1442,180,"192.168.1.4",265818267629669,9728847490074
1442,180,"192.168.1.10",440718542404735,9728847492515
1443,180,"192.168.1.4",265818267653410,9728847495022
1443,180,"192.168.1.10",440718542418550,9728847497833
1444,180,"192.168.1.10",440718542431642,9728847541247
1444,180,"192.168.1.4",265818267676984,9728847544138
1445,180,"192.168.1.10",440718542444605,9728847550279
1446,180,"192.168.1.10",440718542457605,9728847552699
1445,180,"192.168.1.4",265818267700669,9728847595856
1447,180,"192.168.1.10",440718542470735,9728847598809
1446,180,"192.168.1.4",265818267724076,9728847601702
1447,180,"192.168.1.4",265818267747595,9728847604376
1448,181,"192.168.1.4",265818267771280,9728847647548
1449,181,"192.168.1.4",265818267794799,9728847650023
1450,181,"192.168.1.4",265818267818465,9728847652660
1448,181,"192.168.1.10",440718542578179,9728847655124
1449,181,"192.168.1.10",440718542599309,9728847700376
1451,181,"192.168.1.4",265818267842187,9728847703399
1450,181,"192.168.1.10",440718542613198,9728847706005
1451,181,"192.168.1.10",440718542626346,9728847709213
1452,181,"192.168.1.4",265818267865984,9728847753443
1452,181,"192.168.1.10",440718542639939,9728847756467
1453,181,"192.168.1.10",440718542653031,9728847759537
1453,181,"192.168.1.4",265818267889724,9728847762123
1454,181,"192.168.1.10",440718542665883,9728847805598
1454,181,"192.168.1.4",265818267913428,9728847808672
1455,181,"192.168.1.10",440718542678957,9728847811553
1455,181,"192.168.1.4",265818267936854,9728847814103
1456,182,"192.168.1.4",265818267960799,9728847867349
1457,182,"192.168.1.4",265818267984613,9728847871162
1456,182,"192.168.1.10",440718542786272,9728847874381
1458,182,"192.168.1.4",265818268028299,9728847882875
1457,182,"192.168.1.10",440718542807513,9728847910520
1459,182,"192.168.1.4",265818268056150,9728847913687
1458,182,"192.168.1.10",440718542821161,9728847915869
1459,182,"192.168.1.10",440718542834346,9728847918200
1460,182,"192.168.1.4",265818268080150,9728847963458
1460,182,"192.168.1.10",440718542847476,9728847966399
1461,182,"192.168.1.10",440718542861124,9728847968750
1461,182,"192.168.1.4",265818268104113,9728847971152
1462,182,"192.168.1.10",440718542874105,9728848025618
1463,182,"192.168.1.10",440718542887309,9728848028629
1462,182,"192.168.1.4",265818268127373,9728848031042
1463,182,"192.168.1.4",265818268151021,9728848033231
1464,183,"192.168.1.4",265818268174854,9728848036045
